pkmn_id|pkmn_id_evolve_to|evol_req_gender|evol_req_held_item|evol_req_item|evol_req_known_move|evol_req_known_move_type|evol_req_location|evol_req_min_affection|evol_req_min_beauty|evol_req_min_happiness|evol_req_min_level|evol_req_needs_overworld_rain|evol_req_party_species|evol_req_party_type|evol_req_relative_physical_stats|evol_req_time_of_day|evol_req_trade_species|evol_req_turn_upside_down|evol_req_baby|transformar_datetime
954|953.0||||||||||||||||||True|2024-08-17 12:10:02.329461
954|954.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
955|955.0||||||||||||||||||True|2024-08-17 12:10:02.329461
955|956.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
956|955.0||||||||||||||||||True|2024-08-17 12:10:02.329461
956|956.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
957|957.0||||||||||||||||||True|2024-08-17 12:10:02.329461
957|958.0||||||||||24.0|False||||||False|False|2024-08-17 12:10:02.329461
957|959.0||||||||||38.0|False||||||False|False|2024-08-17 12:10:02.329461
958|957.0||||||||||||||||||True|2024-08-17 12:10:02.329461
958|958.0||||||||||24.0|False||||||False|False|2024-08-17 12:10:02.329461
958|959.0||||||||||38.0|False||||||False|False|2024-08-17 12:10:02.329461
959|957.0||||||||||||||||||True|2024-08-17 12:10:02.329461
959|958.0||||||||||24.0|False||||||False|False|2024-08-17 12:10:02.329461
959|959.0||||||||||38.0|False||||||False|False|2024-08-17 12:10:02.329461
960|960.0||||||||||||||||||True|2024-08-17 12:10:02.329461
960|961.0||||||||||26.0|False||||||False|False|2024-08-17 12:10:02.329461
961|960.0||||||||||||||||||True|2024-08-17 12:10:02.329461
961|961.0||||||||||26.0|False||||||False|False|2024-08-17 12:10:02.329461
962|962.0||||||||||||||||||True|2024-08-17 12:10:02.329461
963|963.0||||||||||||||||||True|2024-08-17 12:10:02.329461
963|964.0||||||||||38.0|False||||||False|False|2024-08-17 12:10:02.329461
964|963.0||||||||||||||||||True|2024-08-17 12:10:02.329461
964|964.0||||||||||38.0|False||||||False|False|2024-08-17 12:10:02.329461
965|965.0||||||||||||||||||True|2024-08-17 12:10:02.329461
965|966.0||||||||||40.0|False||||||False|False|2024-08-17 12:10:02.329461
966|965.0||||||||||||||||||True|2024-08-17 12:10:02.329461
966|966.0||||||||||40.0|False||||||False|False|2024-08-17 12:10:02.329461
967|967.0||||||||||||||||||True|2024-08-17 12:10:02.329461
968|968.0||||||||||||||||||True|2024-08-17 12:10:02.329461
969|969.0||||||||||||||||||True|2024-08-17 12:10:02.329461
969|970.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
970|969.0||||||||||||||||||True|2024-08-17 12:10:02.329461
970|970.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
971|971.0||||||||||||||||||True|2024-08-17 12:10:02.329461
971|972.0||||||||||30.0|False||||night||False|False|2024-08-17 12:10:02.329461
972|971.0||||||||||||||||||True|2024-08-17 12:10:02.329461
972|972.0||||||||||30.0|False||||night||False|False|2024-08-17 12:10:02.329461
973|973.0||||||||||||||||||True|2024-08-17 12:10:02.329461
974|974.0||||||||||||||||||True|2024-08-17 12:10:02.329461
974|975.0|||ice-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
975|974.0||||||||||||||||||True|2024-08-17 12:10:02.329461
975|975.0|||ice-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
976|976.0||||||||||||||||||True|2024-08-17 12:10:02.329461
977|977.0||||||||||||||||||True|2024-08-17 12:10:02.329461
978|978.0||||||||||||||||||True|2024-08-17 12:10:02.329461
979|56.0||||||||||||||||||True|2024-08-17 12:10:02.329461
979|57.0||||||||||28.0|False||||||False|False|2024-08-17 12:10:02.329461
979|979.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
980|194.0||||||||||||||||||True|2024-08-17 12:10:02.329461
980|195.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
980|980.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
981|203.0||||||||||||||||||True|2024-08-17 12:10:02.329461
981|981.0||||twin-beam|||||||False||||||False|False|2024-08-17 12:10:02.329461
982|206.0||||||||||||||||||True|2024-08-17 12:10:02.329461
982|982.0||||hyper-drill|||||||False||||||False|False|2024-08-17 12:10:02.329461
983|624.0||||||||||||||||||True|2024-08-17 12:10:02.329461
983|625.0||||||||||52.0|False||||||False|False|2024-08-17 12:10:02.329461
983|983.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
984|984.0||||||||||||||||||True|2024-08-17 12:10:02.329461
985|985.0||||||||||||||||||True|2024-08-17 12:10:02.329461
986|986.0||||||||||||||||||True|2024-08-17 12:10:02.329461
987|987.0||||||||||||||||||True|2024-08-17 12:10:02.329461
988|988.0||||||||||||||||||True|2024-08-17 12:10:02.329461
989|989.0||||||||||||||||||True|2024-08-17 12:10:02.329461
990|990.0||||||||||||||||||True|2024-08-17 12:10:02.329461
991|991.0||||||||||||||||||True|2024-08-17 12:10:02.329461
992|992.0||||||||||||||||||True|2024-08-17 12:10:02.329461
993|993.0||||||||||||||||||True|2024-08-17 12:10:02.329461
994|994.0||||||||||||||||||True|2024-08-17 12:10:02.329461
995|995.0||||||||||||||||||True|2024-08-17 12:10:02.329461
996|996.0||||||||||||||||||True|2024-08-17 12:10:02.329461
996|997.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
996|998.0||||||||||54.0|False||||||False|False|2024-08-17 12:10:02.329461
997|996.0||||||||||||||||||True|2024-08-17 12:10:02.329461
997|997.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
997|998.0||||||||||54.0|False||||||False|False|2024-08-17 12:10:02.329461
998|996.0||||||||||||||||||True|2024-08-17 12:10:02.329461
998|997.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
998|998.0||||||||||54.0|False||||||False|False|2024-08-17 12:10:02.329461
999|999.0||||||||||||||||||True|2024-08-17 12:10:02.329461
999|1000.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
1000|999.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1000|1000.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
1001|1001.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1002|1002.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1003|1003.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1004|1004.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1005|1005.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1006|1006.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1007|1007.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1008|1008.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1009|1009.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1010|1010.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1011|840.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1011|841.0|||tart-apple||||||||False||||||False|False|2024-08-17 12:10:02.329461
1011|842.0|||sweet-apple||||||||False||||||False|False|2024-08-17 12:10:02.329461
1011|1011.0||||||||||||||||||False|2024-08-17 12:10:02.329461
1011|1019.0||||||||||||||||||False|2024-08-17 12:10:02.329461
1012|1012.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1012|1013.0||||||||||||||||||False|2024-08-17 12:10:02.329461
1013|1012.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1013|1013.0||||||||||||||||||False|2024-08-17 12:10:02.329461
1014|1014.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1015|1015.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1016|1016.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1017|1017.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1018|884.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1018|1018.0||||||||||||||||||False|2024-08-17 12:10:02.329461
1019|840.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1019|841.0|||tart-apple||||||||False||||||False|False|2024-08-17 12:10:02.329461
1019|842.0|||sweet-apple||||||||False||||||False|False|2024-08-17 12:10:02.329461
1019|1011.0||||||||||||||||||False|2024-08-17 12:10:02.329461
1019|1019.0||||||||||||||||||False|2024-08-17 12:10:02.329461
1020|1020.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1021|1021.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1022|1022.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1023|1023.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1024|1024.0||||||||||||||||||True|2024-08-17 12:10:02.329461
1025|1025.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10001|||||||||||||||||||True|2024-08-17 12:10:02.329461
10002|||||||||||||||||||True|2024-08-17 12:10:02.329461
10003|||||||||||||||||||True|2024-08-17 12:10:02.329461
10004|412.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10004||1.0|||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
10004|414.0|2.0|||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
10005|412.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10005||1.0|||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
10005|414.0|2.0|||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
10006|||||||||||||||||||True|2024-08-17 12:10:02.329461
10007|||||||||||||||||||True|2024-08-17 12:10:02.329461
10008|479.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10009|479.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10010|479.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10011|479.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10012|479.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10013|351.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10014|351.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10015|351.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10016|||||||||||||||||||True|2024-08-17 12:10:02.329461
10016||||||||||||False||||||False|False|2024-08-17 12:10:02.329461
10017|554.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10017|||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
10018|||||||||||||||||||True|2024-08-17 12:10:02.329461
10019|||||||||||||||||||True|2024-08-17 12:10:02.329461
10020|||||||||||||||||||True|2024-08-17 12:10:02.329461
10021|||||||||||||||||||True|2024-08-17 12:10:02.329461
10022|646.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10023|646.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10024|||||||||||||||||||True|2024-08-17 12:10:02.329461
10025|677.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10025|||||||||||25.0|False||||||False|False|2024-08-17 12:10:02.329461
10026|679.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10026|680.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
10026||||dusk-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10027|||||||||||||||||||True|2024-08-17 12:10:02.329461
10027||||||||||||False||||||False|False|2024-08-17 12:10:02.329461
10028|||||||||||||||||||True|2024-08-17 12:10:02.329461
10028||||||||||||False||||||False|False|2024-08-17 12:10:02.329461
10029|||||||||||||||||||True|2024-08-17 12:10:02.329461
10029||||||||||||False||||||False|False|2024-08-17 12:10:02.329461
10030|||||||||||||||||||True|2024-08-17 12:10:02.329461
10030||||||||||||False||||||False|False|2024-08-17 12:10:02.329461
10031|||||||||||||||||||True|2024-08-17 12:10:02.329461
10031||||||||||||False||||||False|False|2024-08-17 12:10:02.329461
10032|||||||||||||||||||True|2024-08-17 12:10:02.329461
10032||||||||||||False||||||False|False|2024-08-17 12:10:02.329461
10033|1.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10033|2.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
10033|3.0||||||||||32.0|False||||||False|False|2024-08-17 12:10:02.329461
10034|4.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10034|5.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
10034|6.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
10035|4.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10035|5.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
10035|6.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
10036|7.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10036|8.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
10036|9.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
10037|63.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10037|64.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
10037|65.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
10038|92.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10038|93.0||||||||||25.0|False||||||False|False|2024-08-17 12:10:02.329461
10038|94.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
10039|115.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10040|127.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10041|129.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10041|130.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
10042|142.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10043|150.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10044|150.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10045|179.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10045|180.0||||||||||15.0|False||||||False|False|2024-08-17 12:10:02.329461
10045|181.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
10046|123.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10046|212.0||metal-coat|||||||||False||||||False|False|2024-08-17 12:10:02.329461
10046|900.0|||black-augurite||||||||False||||||False|False|2024-08-17 12:10:02.329461
10047|214.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10048|228.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10048|229.0||||||||||24.0|False||||||False|False|2024-08-17 12:10:02.329461
10049|246.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10049|247.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
10049|248.0||||||||||55.0|False||||||False|False|2024-08-17 12:10:02.329461
10050|255.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10050|256.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
10050|257.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
10051|280.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10051|281.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
10051|282.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
10051|475.0|2.0||dawn-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10052|303.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10053|304.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10053|305.0||||||||||32.0|False||||||False|False|2024-08-17 12:10:02.329461
10053|306.0||||||||||42.0|False||||||False|False|2024-08-17 12:10:02.329461
10054|307.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10054|308.0||||||||||37.0|False||||||False|False|2024-08-17 12:10:02.329461
10055|309.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10055|310.0||||||||||26.0|False||||||False|False|2024-08-17 12:10:02.329461
10056|353.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10056|354.0||||||||||37.0|False||||||False|False|2024-08-17 12:10:02.329461
10057|359.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10058|443.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10058|444.0||||||||||24.0|False||||||False|False|2024-08-17 12:10:02.329461
10058|445.0||||||||||48.0|False||||||False|False|2024-08-17 12:10:02.329461
10059|447.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10059|448.0|||||||||160.0||False||||day||False|False|2024-08-17 12:10:02.329461
10060|459.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10060|460.0||||||||||40.0|False||||||False|False|2024-08-17 12:10:02.329461
10061|669.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10061|670.0||||||||||19.0|False||||||False|False|2024-08-17 12:10:02.329461
10061|671.0|||shiny-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10062|380.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10063|381.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10064|258.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10064|259.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
10064|260.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
10065|252.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10065|253.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
10065|254.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
10066|302.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10067|333.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10067|334.0||||||||||35.0|False||||||False|False|2024-08-17 12:10:02.329461
10068|280.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10068|281.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
10068|282.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
10068|475.0|2.0||dawn-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10069|531.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10070|318.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10070|319.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
10071|79.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10071|80.0||||||||||37.0|False||||||False|False|2024-08-17 12:10:02.329461
10071|199.0||kings-rock|||||||||False||||||False|False|2024-08-17 12:10:02.329461
10072|95.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10072|208.0||metal-coat|||||||||False||||||False|False|2024-08-17 12:10:02.329461
10073|16.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10073|17.0||||||||||18.0|False||||||False|False|2024-08-17 12:10:02.329461
10073|18.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
10074|361.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10074|362.0||||||||||42.0|False||||||False|False|2024-08-17 12:10:02.329461
10074|478.0|1.0||dawn-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10075|719.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10076|374.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10076|375.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
10076|376.0||||||||||45.0|False||||||False|False|2024-08-17 12:10:02.329461
10077|382.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10078|383.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10079|384.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10080|172.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10080|25.0|||||||||220.0||False||||||False|False|2024-08-17 12:10:02.329461
10080|26.0|||thunder-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10081|172.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10081|25.0|||||||||220.0||False||||||False|False|2024-08-17 12:10:02.329461
10081|26.0|||thunder-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10082|172.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10082|25.0|||||||||220.0||False||||||False|False|2024-08-17 12:10:02.329461
10082|26.0|||thunder-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10083|172.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10083|25.0|||||||||220.0||False||||||False|False|2024-08-17 12:10:02.329461
10083|26.0|||thunder-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10084|172.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10084|25.0|||||||||220.0||False||||||False|False|2024-08-17 12:10:02.329461
10084|26.0|||thunder-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10085|172.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10085|25.0|||||||||220.0||False||||||False|False|2024-08-17 12:10:02.329461
10085|26.0|||thunder-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10086|720.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10087|322.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10087|323.0||||||||||33.0|False||||||False|False|2024-08-17 12:10:02.329461
10088|427.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10088|428.0|||||||||160.0||False||||||False|False|2024-08-17 12:10:02.329461
10089|371.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10089|372.0||||||||||30.0|False||||||False|False|2024-08-17 12:10:02.329461
10089|373.0||||||||||50.0|False||||||False|False|2024-08-17 12:10:02.329461
10090|13.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10090|14.0||||||||||7.0|False||||||False|False|2024-08-17 12:10:02.329461
10090|15.0||||||||||10.0|False||||||False|False|2024-08-17 12:10:02.329461
10091|19.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10091|20.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
10092|19.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10092|20.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
10093|19.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10093|20.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
10094|172.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10094|25.0|||||||||220.0||False||||||False|False|2024-08-17 12:10:02.329461
10094|26.0|||thunder-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10095|172.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10095|25.0|||||||||220.0||False||||||False|False|2024-08-17 12:10:02.329461
10095|26.0|||thunder-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10096|172.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10096|25.0|||||||||220.0||False||||||False|False|2024-08-17 12:10:02.329461
10096|26.0|||thunder-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10097|172.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10097|25.0|||||||||220.0||False||||||False|False|2024-08-17 12:10:02.329461
10097|26.0|||thunder-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10098|172.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10098|25.0|||||||||220.0||False||||||False|False|2024-08-17 12:10:02.329461
10098|26.0|||thunder-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10099|172.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10099|25.0|||||||||220.0||False||||||False|False|2024-08-17 12:10:02.329461
10099|26.0|||thunder-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10100|172.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10100|25.0|||||||||220.0||False||||||False|False|2024-08-17 12:10:02.329461
10100|26.0|||thunder-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10101|27.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10101|28.0||||||||||22.0|False||||||False|False|2024-08-17 12:10:02.329461
10102|27.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10102|28.0||||||||||22.0|False||||||False|False|2024-08-17 12:10:02.329461
10103|37.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10103|38.0|||fire-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10104|37.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10104|38.0|||fire-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10105|50.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10105|51.0||||||||||26.0|False||||||False|False|2024-08-17 12:10:02.329461
10106|50.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10106|51.0||||||||||26.0|False||||||False|False|2024-08-17 12:10:02.329461
10107|52.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10107|53.0||||||||||28.0|False||||||False|False|2024-08-17 12:10:02.329461
10107|863.0||||||||||28.0|False||||||False|False|2024-08-17 12:10:02.329461
10108|52.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10108|53.0||||||||||28.0|False||||||False|False|2024-08-17 12:10:02.329461
10108|863.0||||||||||28.0|False||||||False|False|2024-08-17 12:10:02.329461
10109|74.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10109|75.0||||||||||25.0|False||||||False|False|2024-08-17 12:10:02.329461
10109|76.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
10110|74.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10110|75.0||||||||||25.0|False||||||False|False|2024-08-17 12:10:02.329461
10110|76.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
10111|74.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10111|75.0||||||||||25.0|False||||||False|False|2024-08-17 12:10:02.329461
10111|76.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
10112|88.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10112|89.0||||||||||38.0|False||||||False|False|2024-08-17 12:10:02.329461
10113|88.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10113|89.0||||||||||38.0|False||||||False|False|2024-08-17 12:10:02.329461
10114|102.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10114|103.0|||leaf-stone||||||||False||||||False|False|2024-08-17 12:10:02.329461
10115|104.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10115|105.0||||||||||28.0|False||||||False|False|2024-08-17 12:10:02.329461
10116|656.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10116|657.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
10116|658.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
10117|656.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10117|657.0||||||||||16.0|False||||||False|False|2024-08-17 12:10:02.329461
10117|658.0||||||||||36.0|False||||||False|False|2024-08-17 12:10:02.329461
10118|||||||||||||||||||True|2024-08-17 12:10:02.329461
10119|||||||||||||||||||True|2024-08-17 12:10:02.329461
10120|||||||||||||||||||True|2024-08-17 12:10:02.329461
10121|734.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10121|735.0||||||||||20.0|False||||day||False|False|2024-08-17 12:10:02.329461
10122|736.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10122|737.0||||||||||20.0|False||||||False|False|2024-08-17 12:10:02.329461
10122|738.0|||||||||||False||||||False|False|2024-08-17 12:10:02.329461
10123|||||||||||||||||||True|2024-08-17 12:10:02.329461
10124|||||||||||||||||||True|2024-08-17 12:10:02.329461
10125|||||||||||||||||||True|2024-08-17 12:10:02.329461
10126|744.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10126|||||||||||25.0|False||||day||False|False|2024-08-17 12:10:02.329461
10127|||||||||||||||||||True|2024-08-17 12:10:02.329461
10128|753.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10128|754.0||||||||||34.0|False||||day||False|False|2024-08-17 12:10:02.329461
10129|757.0||||||||||||||||||True|2024-08-17 12:10:02.329461
10129|758.0|1.0|||||||||33.0|False||||||False|False|2024-08-17 12:10:02.329461
10130|||||||||||||||||||True|2024-08-17 12:10:02.329461
10131|||||||||||||||||||True|2024-08-17 12:10:02.329461
10132|||||||||||||||||||True|2024-08-17 12:10:02.329461
10133|||||||||||||||||||True|2024-08-17 12:10:02.329461
10134|||||||||||||||||||True|2024-08-17 12:10:02.329461
10135|||||||||||||||||||True|2024-08-17 12:10:02.329461
