pkmn_id|name|stat|effort|transformar_datetime
10027|hp|44|0|2024-08-17 12:10:02.328438
10027|attack|66|0|2024-08-17 12:10:02.328438
10027|defense|70|1|2024-08-17 12:10:02.328438
10027|special-attack|44|0|2024-08-17 12:10:02.328438
10027|special-defense|55|0|2024-08-17 12:10:02.328438
10027|speed|56|0|2024-08-17 12:10:02.328438
10028|hp|54|0|2024-08-17 12:10:02.328438
10028|attack|66|0|2024-08-17 12:10:02.328438
10028|defense|70|1|2024-08-17 12:10:02.328438
10028|special-attack|44|0|2024-08-17 12:10:02.328438
10028|special-defense|55|0|2024-08-17 12:10:02.328438
10028|speed|46|0|2024-08-17 12:10:02.328438
10029|hp|59|0|2024-08-17 12:10:02.328438
10029|attack|66|0|2024-08-17 12:10:02.328438
10029|defense|70|1|2024-08-17 12:10:02.328438
10029|special-attack|44|0|2024-08-17 12:10:02.328438
10029|special-defense|55|0|2024-08-17 12:10:02.328438
10029|speed|41|0|2024-08-17 12:10:02.328438
10030|hp|55|0|2024-08-17 12:10:02.328438
10030|attack|85|0|2024-08-17 12:10:02.328438
10030|defense|122|2|2024-08-17 12:10:02.328438
10030|special-attack|58|0|2024-08-17 12:10:02.328438
10030|special-defense|75|0|2024-08-17 12:10:02.328438
10030|speed|99|0|2024-08-17 12:10:02.328438
10031|hp|75|0|2024-08-17 12:10:02.328438
10031|attack|95|0|2024-08-17 12:10:02.328438
10031|defense|122|2|2024-08-17 12:10:02.328438
10031|special-attack|58|0|2024-08-17 12:10:02.328438
10031|special-defense|75|0|2024-08-17 12:10:02.328438
10031|speed|69|0|2024-08-17 12:10:02.328438
10032|hp|85|0|2024-08-17 12:10:02.328438
10032|attack|100|0|2024-08-17 12:10:02.328438
10032|defense|122|2|2024-08-17 12:10:02.328438
10032|special-attack|58|0|2024-08-17 12:10:02.328438
10032|special-defense|75|0|2024-08-17 12:10:02.328438
10032|speed|54|0|2024-08-17 12:10:02.328438
10033|hp|80|0|2024-08-17 12:10:02.328438
10033|attack|100|0|2024-08-17 12:10:02.328438
10033|defense|123|0|2024-08-17 12:10:02.328438
10033|special-attack|122|2|2024-08-17 12:10:02.328438
10033|special-defense|120|1|2024-08-17 12:10:02.328438
10033|speed|80|0|2024-08-17 12:10:02.328438
10034|hp|78|0|2024-08-17 12:10:02.328438
10034|attack|130|0|2024-08-17 12:10:02.328438
10034|defense|111|0|2024-08-17 12:10:02.328438
10034|special-attack|130|3|2024-08-17 12:10:02.328438
10034|special-defense|85|0|2024-08-17 12:10:02.328438
10034|speed|100|0|2024-08-17 12:10:02.328438
10035|hp|78|0|2024-08-17 12:10:02.328438
10035|attack|104|0|2024-08-17 12:10:02.328438
10035|defense|78|0|2024-08-17 12:10:02.328438
10035|special-attack|159|3|2024-08-17 12:10:02.328438
10035|special-defense|115|0|2024-08-17 12:10:02.328438
10035|speed|100|0|2024-08-17 12:10:02.328438
10036|hp|79|0|2024-08-17 12:10:02.328438
10036|attack|103|0|2024-08-17 12:10:02.328438
10036|defense|120|0|2024-08-17 12:10:02.328438
10036|special-attack|135|0|2024-08-17 12:10:02.328438
10036|special-defense|115|3|2024-08-17 12:10:02.328438
10036|speed|78|0|2024-08-17 12:10:02.328438
10037|hp|55|0|2024-08-17 12:10:02.328438
10037|attack|50|0|2024-08-17 12:10:02.328438
10037|defense|65|0|2024-08-17 12:10:02.328438
10037|special-attack|175|3|2024-08-17 12:10:02.328438
10037|special-defense|105|0|2024-08-17 12:10:02.328438
10037|speed|150|0|2024-08-17 12:10:02.328438
10038|hp|60|0|2024-08-17 12:10:02.328438
10038|attack|65|0|2024-08-17 12:10:02.328438
10038|defense|80|0|2024-08-17 12:10:02.328438
10038|special-attack|170|3|2024-08-17 12:10:02.328438
10038|special-defense|95|0|2024-08-17 12:10:02.328438
10038|speed|130|0|2024-08-17 12:10:02.328438
10039|hp|105|2|2024-08-17 12:10:02.328438
10039|attack|125|0|2024-08-17 12:10:02.328438
10039|defense|100|0|2024-08-17 12:10:02.328438
10039|special-attack|60|0|2024-08-17 12:10:02.328438
10039|special-defense|100|0|2024-08-17 12:10:02.328438
10039|speed|100|0|2024-08-17 12:10:02.328438
10040|hp|65|0|2024-08-17 12:10:02.328438
10040|attack|155|2|2024-08-17 12:10:02.328438
10040|defense|120|0|2024-08-17 12:10:02.328438
10040|special-attack|65|0|2024-08-17 12:10:02.328438
10040|special-defense|90|0|2024-08-17 12:10:02.328438
10040|speed|105|0|2024-08-17 12:10:02.328438
10041|hp|95|0|2024-08-17 12:10:02.328438
10041|attack|155|2|2024-08-17 12:10:02.328438
10041|defense|109|0|2024-08-17 12:10:02.328438
10041|special-attack|70|0|2024-08-17 12:10:02.328438
10041|special-defense|130|0|2024-08-17 12:10:02.328438
10041|speed|81|0|2024-08-17 12:10:02.328438
10042|hp|80|0|2024-08-17 12:10:02.328438
10042|attack|135|0|2024-08-17 12:10:02.328438
10042|defense|85|0|2024-08-17 12:10:02.328438
10042|special-attack|70|0|2024-08-17 12:10:02.328438
10042|special-defense|95|0|2024-08-17 12:10:02.328438
10042|speed|150|2|2024-08-17 12:10:02.328438
10043|hp|106|0|2024-08-17 12:10:02.328438
10043|attack|190|0|2024-08-17 12:10:02.328438
10043|defense|100|0|2024-08-17 12:10:02.328438
10043|special-attack|154|3|2024-08-17 12:10:02.328438
10043|special-defense|100|0|2024-08-17 12:10:02.328438
10043|speed|130|0|2024-08-17 12:10:02.328438
10044|hp|106|0|2024-08-17 12:10:02.328438
10044|attack|150|0|2024-08-17 12:10:02.328438
10044|defense|70|0|2024-08-17 12:10:02.328438
10044|special-attack|194|3|2024-08-17 12:10:02.328438
10044|special-defense|120|0|2024-08-17 12:10:02.328438
10044|speed|140|0|2024-08-17 12:10:02.328438
10045|hp|90|0|2024-08-17 12:10:02.328438
10045|attack|95|0|2024-08-17 12:10:02.328438
10045|defense|105|0|2024-08-17 12:10:02.328438
10045|special-attack|165|3|2024-08-17 12:10:02.328438
10045|special-defense|110|0|2024-08-17 12:10:02.328438
10045|speed|45|0|2024-08-17 12:10:02.328438
10046|hp|70|0|2024-08-17 12:10:02.328438
10046|attack|150|2|2024-08-17 12:10:02.328438
10046|defense|140|0|2024-08-17 12:10:02.328438
10046|special-attack|65|0|2024-08-17 12:10:02.328438
10046|special-defense|100|0|2024-08-17 12:10:02.328438
10046|speed|75|0|2024-08-17 12:10:02.328438
10047|hp|80|0|2024-08-17 12:10:02.328438
10047|attack|185|2|2024-08-17 12:10:02.328438
10047|defense|115|0|2024-08-17 12:10:02.328438
10047|special-attack|40|0|2024-08-17 12:10:02.328438
10047|special-defense|105|0|2024-08-17 12:10:02.328438
10047|speed|75|0|2024-08-17 12:10:02.328438
10048|hp|75|0|2024-08-17 12:10:02.328438
10048|attack|90|0|2024-08-17 12:10:02.328438
10048|defense|90|0|2024-08-17 12:10:02.328438
10048|special-attack|140|2|2024-08-17 12:10:02.328438
10048|special-defense|90|0|2024-08-17 12:10:02.328438
10048|speed|115|0|2024-08-17 12:10:02.328438
10049|hp|100|0|2024-08-17 12:10:02.328438
10049|attack|164|3|2024-08-17 12:10:02.328438
10049|defense|150|0|2024-08-17 12:10:02.328438
10049|special-attack|95|0|2024-08-17 12:10:02.328438
10049|special-defense|120|0|2024-08-17 12:10:02.328438
10049|speed|71|0|2024-08-17 12:10:02.328438
10050|hp|80|0|2024-08-17 12:10:02.328438
10050|attack|160|3|2024-08-17 12:10:02.328438
10050|defense|80|0|2024-08-17 12:10:02.328438
10050|special-attack|130|0|2024-08-17 12:10:02.328438
10050|special-defense|80|0|2024-08-17 12:10:02.328438
10050|speed|100|0|2024-08-17 12:10:02.328438
10051|hp|68|0|2024-08-17 12:10:02.328438
10051|attack|85|0|2024-08-17 12:10:02.328438
10051|defense|65|0|2024-08-17 12:10:02.328438
10051|special-attack|165|3|2024-08-17 12:10:02.328438
10051|special-defense|135|0|2024-08-17 12:10:02.328438
10051|speed|100|0|2024-08-17 12:10:02.328438
10052|hp|50|0|2024-08-17 12:10:02.328438
10052|attack|105|1|2024-08-17 12:10:02.328438
10052|defense|125|1|2024-08-17 12:10:02.328438
10052|special-attack|55|0|2024-08-17 12:10:02.328438
10052|special-defense|95|0|2024-08-17 12:10:02.328438
10052|speed|50|0|2024-08-17 12:10:02.328438
10053|hp|70|0|2024-08-17 12:10:02.328438
10053|attack|140|0|2024-08-17 12:10:02.328438
10053|defense|230|3|2024-08-17 12:10:02.328438
10053|special-attack|60|0|2024-08-17 12:10:02.328438
10053|special-defense|80|0|2024-08-17 12:10:02.328438
10053|speed|50|0|2024-08-17 12:10:02.328438
10054|hp|60|0|2024-08-17 12:10:02.328438
10054|attack|100|0|2024-08-17 12:10:02.328438
10054|defense|85|0|2024-08-17 12:10:02.328438
10054|special-attack|80|0|2024-08-17 12:10:02.328438
10054|special-defense|85|0|2024-08-17 12:10:02.328438
10054|speed|100|2|2024-08-17 12:10:02.328438
10055|hp|70|0|2024-08-17 12:10:02.328438
10055|attack|75|0|2024-08-17 12:10:02.328438
10055|defense|80|0|2024-08-17 12:10:02.328438
10055|special-attack|135|0|2024-08-17 12:10:02.328438
10055|special-defense|80|0|2024-08-17 12:10:02.328438
10055|speed|135|2|2024-08-17 12:10:02.328438
10056|hp|64|0|2024-08-17 12:10:02.328438
10056|attack|165|2|2024-08-17 12:10:02.328438
10056|defense|75|0|2024-08-17 12:10:02.328438
10056|special-attack|93|0|2024-08-17 12:10:02.328438
10056|special-defense|83|0|2024-08-17 12:10:02.328438
10056|speed|75|0|2024-08-17 12:10:02.328438
10057|hp|65|0|2024-08-17 12:10:02.328438
10057|attack|150|2|2024-08-17 12:10:02.328438
10057|defense|60|0|2024-08-17 12:10:02.328438
10057|special-attack|115|0|2024-08-17 12:10:02.328438
10057|special-defense|60|0|2024-08-17 12:10:02.328438
10057|speed|115|0|2024-08-17 12:10:02.328438
10058|hp|108|0|2024-08-17 12:10:02.328438
10058|attack|170|3|2024-08-17 12:10:02.328438
10058|defense|115|0|2024-08-17 12:10:02.328438
10058|special-attack|120|0|2024-08-17 12:10:02.328438
10058|special-defense|95|0|2024-08-17 12:10:02.328438
10058|speed|92|0|2024-08-17 12:10:02.328438
10059|hp|70|0|2024-08-17 12:10:02.328438
10059|attack|145|1|2024-08-17 12:10:02.328438
10059|defense|88|0|2024-08-17 12:10:02.328438
10059|special-attack|140|1|2024-08-17 12:10:02.328438
10059|special-defense|70|0|2024-08-17 12:10:02.328438
10059|speed|112|0|2024-08-17 12:10:02.328438
10060|hp|90|0|2024-08-17 12:10:02.328438
10060|attack|132|1|2024-08-17 12:10:02.328438
10060|defense|105|0|2024-08-17 12:10:02.328438
10060|special-attack|132|1|2024-08-17 12:10:02.328438
10060|special-defense|105|0|2024-08-17 12:10:02.328438
10060|speed|30|0|2024-08-17 12:10:02.328438
10061|hp|74|0|2024-08-17 12:10:02.328438
10061|attack|65|0|2024-08-17 12:10:02.328438
10061|defense|67|0|2024-08-17 12:10:02.328438
10061|special-attack|125|0|2024-08-17 12:10:02.328438
10061|special-defense|128|2|2024-08-17 12:10:02.328438
10061|speed|92|0|2024-08-17 12:10:02.328438
10062|hp|80|0|2024-08-17 12:10:02.328438
10062|attack|100|0|2024-08-17 12:10:02.328438
10062|defense|120|0|2024-08-17 12:10:02.328438
10062|special-attack|140|0|2024-08-17 12:10:02.328438
10062|special-defense|150|3|2024-08-17 12:10:02.328438
10062|speed|110|0|2024-08-17 12:10:02.328438
10063|hp|80|0|2024-08-17 12:10:02.328438
10063|attack|130|0|2024-08-17 12:10:02.328438
10063|defense|100|0|2024-08-17 12:10:02.328438
10063|special-attack|160|3|2024-08-17 12:10:02.328438
10063|special-defense|120|0|2024-08-17 12:10:02.328438
10063|speed|110|0|2024-08-17 12:10:02.328438
10064|hp|100|0|2024-08-17 12:10:02.328438
10064|attack|150|3|2024-08-17 12:10:02.328438
10064|defense|110|0|2024-08-17 12:10:02.328438
10064|special-attack|95|0|2024-08-17 12:10:02.328438
10064|special-defense|110|0|2024-08-17 12:10:02.328438
10064|speed|70|0|2024-08-17 12:10:02.328438
10065|hp|70|0|2024-08-17 12:10:02.328438
10065|attack|110|0|2024-08-17 12:10:02.328438
10065|defense|75|0|2024-08-17 12:10:02.328438
10065|special-attack|145|0|2024-08-17 12:10:02.328438
10065|special-defense|85|0|2024-08-17 12:10:02.328438
10065|speed|145|3|2024-08-17 12:10:02.328438
10066|hp|50|0|2024-08-17 12:10:02.328438
10066|attack|85|1|2024-08-17 12:10:02.328438
10066|defense|125|1|2024-08-17 12:10:02.328438
10066|special-attack|85|0|2024-08-17 12:10:02.328438
10066|special-defense|115|0|2024-08-17 12:10:02.328438
10066|speed|20|0|2024-08-17 12:10:02.328438
10067|hp|75|0|2024-08-17 12:10:02.328438
10067|attack|110|0|2024-08-17 12:10:02.328438
10067|defense|110|0|2024-08-17 12:10:02.328438
10067|special-attack|110|0|2024-08-17 12:10:02.328438
10067|special-defense|105|2|2024-08-17 12:10:02.328438
10067|speed|80|0|2024-08-17 12:10:02.328438
10068|hp|68|0|2024-08-17 12:10:02.328438
10068|attack|165|3|2024-08-17 12:10:02.328438
10068|defense|95|0|2024-08-17 12:10:02.328438
10068|special-attack|65|0|2024-08-17 12:10:02.328438
10068|special-defense|115|0|2024-08-17 12:10:02.328438
10068|speed|110|0|2024-08-17 12:10:02.328438
10069|hp|103|2|2024-08-17 12:10:02.328438
10069|attack|60|0|2024-08-17 12:10:02.328438
10069|defense|126|0|2024-08-17 12:10:02.328438
10069|special-attack|80|0|2024-08-17 12:10:02.328438
10069|special-defense|126|0|2024-08-17 12:10:02.328438
10069|speed|50|0|2024-08-17 12:10:02.328438
10070|hp|70|0|2024-08-17 12:10:02.328438
10070|attack|140|2|2024-08-17 12:10:02.328438
10070|defense|70|0|2024-08-17 12:10:02.328438
10070|special-attack|110|0|2024-08-17 12:10:02.328438
10070|special-defense|65|0|2024-08-17 12:10:02.328438
10070|speed|105|0|2024-08-17 12:10:02.328438
10071|hp|95|0|2024-08-17 12:10:02.328438
10071|attack|75|0|2024-08-17 12:10:02.328438
10071|defense|180|2|2024-08-17 12:10:02.328438
10071|special-attack|130|0|2024-08-17 12:10:02.328438
10071|special-defense|80|0|2024-08-17 12:10:02.328438
10071|speed|30|0|2024-08-17 12:10:02.328438
10072|hp|75|0|2024-08-17 12:10:02.328438
10072|attack|125|0|2024-08-17 12:10:02.328438
10072|defense|230|2|2024-08-17 12:10:02.328438
10072|special-attack|55|0|2024-08-17 12:10:02.328438
10072|special-defense|95|0|2024-08-17 12:10:02.328438
10072|speed|30|0|2024-08-17 12:10:02.328438
10073|hp|83|0|2024-08-17 12:10:02.328438
10073|attack|80|0|2024-08-17 12:10:02.328438
10073|defense|80|0|2024-08-17 12:10:02.328438
10073|special-attack|135|0|2024-08-17 12:10:02.328438
10073|special-defense|80|0|2024-08-17 12:10:02.328438
10073|speed|121|3|2024-08-17 12:10:02.328438
10074|hp|80|2|2024-08-17 12:10:02.328438
10074|attack|120|0|2024-08-17 12:10:02.328438
10074|defense|80|0|2024-08-17 12:10:02.328438
10074|special-attack|120|0|2024-08-17 12:10:02.328438
10074|special-defense|80|0|2024-08-17 12:10:02.328438
10074|speed|100|0|2024-08-17 12:10:02.328438
10075|hp|50|0|2024-08-17 12:10:02.328438
10075|attack|160|0|2024-08-17 12:10:02.328438
10075|defense|110|1|2024-08-17 12:10:02.328438
10075|special-attack|160|0|2024-08-17 12:10:02.328438
10075|special-defense|110|2|2024-08-17 12:10:02.328438
10075|speed|110|0|2024-08-17 12:10:02.328438
10076|hp|80|0|2024-08-17 12:10:02.328438
10076|attack|145|0|2024-08-17 12:10:02.328438
10076|defense|150|3|2024-08-17 12:10:02.328438
10076|special-attack|105|0|2024-08-17 12:10:02.328438
10076|special-defense|110|0|2024-08-17 12:10:02.328438
10076|speed|110|0|2024-08-17 12:10:02.328438
10077|hp|100|0|2024-08-17 12:10:02.328438
10077|attack|150|0|2024-08-17 12:10:02.328438
10077|defense|90|0|2024-08-17 12:10:02.328438
10077|special-attack|180|3|2024-08-17 12:10:02.328438
10077|special-defense|160|0|2024-08-17 12:10:02.328438
10077|speed|90|0|2024-08-17 12:10:02.328438
10078|hp|100|0|2024-08-17 12:10:02.328438
10078|attack|180|3|2024-08-17 12:10:02.328438
10078|defense|160|0|2024-08-17 12:10:02.328438
10078|special-attack|150|0|2024-08-17 12:10:02.328438
10078|special-defense|90|0|2024-08-17 12:10:02.328438
10078|speed|90|0|2024-08-17 12:10:02.328438
10079|hp|105|0|2024-08-17 12:10:02.328438
10079|attack|180|2|2024-08-17 12:10:02.328438
10079|defense|100|0|2024-08-17 12:10:02.328438
10079|special-attack|180|1|2024-08-17 12:10:02.328438
10079|special-defense|100|0|2024-08-17 12:10:02.328438
10079|speed|115|0|2024-08-17 12:10:02.328438
10080|hp|35|0|2024-08-17 12:10:02.328438
10080|attack|55|0|2024-08-17 12:10:02.328438
10080|defense|40|0|2024-08-17 12:10:02.328438
10080|special-attack|50|0|2024-08-17 12:10:02.328438
10080|special-defense|50|0|2024-08-17 12:10:02.328438
10080|speed|90|2|2024-08-17 12:10:02.328438
10081|hp|35|0|2024-08-17 12:10:02.328438
10081|attack|55|0|2024-08-17 12:10:02.328438
10081|defense|40|0|2024-08-17 12:10:02.328438
10081|special-attack|50|0|2024-08-17 12:10:02.328438
10081|special-defense|50|0|2024-08-17 12:10:02.328438
10081|speed|90|2|2024-08-17 12:10:02.328438
10082|hp|35|0|2024-08-17 12:10:02.328438
10082|attack|55|0|2024-08-17 12:10:02.328438
10082|defense|40|0|2024-08-17 12:10:02.328438
10082|special-attack|50|0|2024-08-17 12:10:02.328438
10082|special-defense|50|0|2024-08-17 12:10:02.328438
10082|speed|90|2|2024-08-17 12:10:02.328438
10083|hp|35|0|2024-08-17 12:10:02.328438
10083|attack|55|0|2024-08-17 12:10:02.328438
10083|defense|40|0|2024-08-17 12:10:02.328438
10083|special-attack|50|0|2024-08-17 12:10:02.328438
10083|special-defense|50|0|2024-08-17 12:10:02.328438
10083|speed|90|2|2024-08-17 12:10:02.328438
10084|hp|35|0|2024-08-17 12:10:02.328438
10084|attack|55|0|2024-08-17 12:10:02.328438
10084|defense|40|0|2024-08-17 12:10:02.328438
10084|special-attack|50|0|2024-08-17 12:10:02.328438
10084|special-defense|50|0|2024-08-17 12:10:02.328438
10084|speed|90|2|2024-08-17 12:10:02.328438
10085|hp|35|0|2024-08-17 12:10:02.328438
10085|attack|55|0|2024-08-17 12:10:02.328438
10085|defense|40|0|2024-08-17 12:10:02.328438
10085|special-attack|50|0|2024-08-17 12:10:02.328438
10085|special-defense|50|0|2024-08-17 12:10:02.328438
10085|speed|90|2|2024-08-17 12:10:02.328438
10086|hp|80|0|2024-08-17 12:10:02.328438
10086|attack|160|0|2024-08-17 12:10:02.328438
10086|defense|60|0|2024-08-17 12:10:02.328438
10086|special-attack|170|3|2024-08-17 12:10:02.328438
10086|special-defense|130|0|2024-08-17 12:10:02.328438
10086|speed|80|0|2024-08-17 12:10:02.328438
10087|hp|70|0|2024-08-17 12:10:02.328438
10087|attack|120|1|2024-08-17 12:10:02.328438
10087|defense|100|0|2024-08-17 12:10:02.328438
10087|special-attack|145|1|2024-08-17 12:10:02.328438
10087|special-defense|105|0|2024-08-17 12:10:02.328438
10087|speed|20|0|2024-08-17 12:10:02.328438
10088|hp|65|0|2024-08-17 12:10:02.328438
10088|attack|136|0|2024-08-17 12:10:02.328438
10088|defense|94|0|2024-08-17 12:10:02.328438
10088|special-attack|54|0|2024-08-17 12:10:02.328438
10088|special-defense|96|0|2024-08-17 12:10:02.328438
10088|speed|135|2|2024-08-17 12:10:02.328438
10089|hp|95|0|2024-08-17 12:10:02.328438
10089|attack|145|3|2024-08-17 12:10:02.328438
10089|defense|130|0|2024-08-17 12:10:02.328438
10089|special-attack|120|0|2024-08-17 12:10:02.328438
10089|special-defense|90|0|2024-08-17 12:10:02.328438
10089|speed|120|0|2024-08-17 12:10:02.328438
10090|hp|65|0|2024-08-17 12:10:02.328438
10090|attack|150|2|2024-08-17 12:10:02.328438
10090|defense|40|0|2024-08-17 12:10:02.328438
10090|special-attack|15|0|2024-08-17 12:10:02.328438
10090|special-defense|80|1|2024-08-17 12:10:02.328438
10090|speed|145|0|2024-08-17 12:10:02.328438
10091|hp|30|0|2024-08-17 12:10:02.328438
10091|attack|56|0|2024-08-17 12:10:02.328438
10091|defense|35|0|2024-08-17 12:10:02.328438
10091|special-attack|25|0|2024-08-17 12:10:02.328438
10091|special-defense|35|0|2024-08-17 12:10:02.328438
10091|speed|72|1|2024-08-17 12:10:02.328438
10092|hp|75|0|2024-08-17 12:10:02.328438
10092|attack|71|0|2024-08-17 12:10:02.328438
10092|defense|70|0|2024-08-17 12:10:02.328438
10092|special-attack|40|0|2024-08-17 12:10:02.328438
10092|special-defense|80|0|2024-08-17 12:10:02.328438
10092|speed|77|2|2024-08-17 12:10:02.328438
10093|hp|75|0|2024-08-17 12:10:02.328438
10093|attack|71|0|2024-08-17 12:10:02.328438
10093|defense|70|0|2024-08-17 12:10:02.328438
10093|special-attack|40|0|2024-08-17 12:10:02.328438
10093|special-defense|80|0|2024-08-17 12:10:02.328438
10093|speed|77|2|2024-08-17 12:10:02.328438
10094|hp|35|0|2024-08-17 12:10:02.328438
10094|attack|55|0|2024-08-17 12:10:02.328438
10094|defense|40|0|2024-08-17 12:10:02.328438
10094|special-attack|50|0|2024-08-17 12:10:02.328438
10094|special-defense|50|0|2024-08-17 12:10:02.328438
10094|speed|90|2|2024-08-17 12:10:02.328438
10095|hp|35|0|2024-08-17 12:10:02.328438
10095|attack|55|0|2024-08-17 12:10:02.328438
10095|defense|40|0|2024-08-17 12:10:02.328438
10095|special-attack|50|0|2024-08-17 12:10:02.328438
10095|special-defense|50|0|2024-08-17 12:10:02.328438
10095|speed|90|2|2024-08-17 12:10:02.328438
10096|hp|35|0|2024-08-17 12:10:02.328438
10096|attack|55|0|2024-08-17 12:10:02.328438
10096|defense|40|0|2024-08-17 12:10:02.328438
10096|special-attack|50|0|2024-08-17 12:10:02.328438
10096|special-defense|50|0|2024-08-17 12:10:02.328438
10096|speed|90|2|2024-08-17 12:10:02.328438
10097|hp|35|0|2024-08-17 12:10:02.328438
10097|attack|55|0|2024-08-17 12:10:02.328438
10097|defense|40|0|2024-08-17 12:10:02.328438
10097|special-attack|50|0|2024-08-17 12:10:02.328438
10097|special-defense|50|0|2024-08-17 12:10:02.328438
10097|speed|90|2|2024-08-17 12:10:02.328438
10098|hp|35|0|2024-08-17 12:10:02.328438
10098|attack|55|0|2024-08-17 12:10:02.328438
10098|defense|40|0|2024-08-17 12:10:02.328438
10098|special-attack|50|0|2024-08-17 12:10:02.328438
10098|special-defense|50|0|2024-08-17 12:10:02.328438
10098|speed|90|2|2024-08-17 12:10:02.328438
10099|hp|35|0|2024-08-17 12:10:02.328438
10099|attack|55|0|2024-08-17 12:10:02.328438
10099|defense|40|0|2024-08-17 12:10:02.328438
10099|special-attack|50|0|2024-08-17 12:10:02.328438
10099|special-defense|50|0|2024-08-17 12:10:02.328438
10099|speed|90|2|2024-08-17 12:10:02.328438
10100|hp|60|0|2024-08-17 12:10:02.328438
10100|attack|85|0|2024-08-17 12:10:02.328438
10100|defense|50|0|2024-08-17 12:10:02.328438
10100|special-attack|95|0|2024-08-17 12:10:02.328438
10100|special-defense|85|0|2024-08-17 12:10:02.328438
10100|speed|110|3|2024-08-17 12:10:02.328438
10101|hp|50|0|2024-08-17 12:10:02.328438
10101|attack|75|0|2024-08-17 12:10:02.328438
10101|defense|90|1|2024-08-17 12:10:02.328438
10101|special-attack|10|0|2024-08-17 12:10:02.328438
10101|special-defense|35|0|2024-08-17 12:10:02.328438
10101|speed|40|0|2024-08-17 12:10:02.328438
10102|hp|75|0|2024-08-17 12:10:02.328438
10102|attack|100|0|2024-08-17 12:10:02.328438
10102|defense|120|2|2024-08-17 12:10:02.328438
10102|special-attack|25|0|2024-08-17 12:10:02.328438
10102|special-defense|65|0|2024-08-17 12:10:02.328438
10102|speed|65|0|2024-08-17 12:10:02.328438
10103|hp|38|0|2024-08-17 12:10:02.328438
10103|attack|41|0|2024-08-17 12:10:02.328438
10103|defense|40|0|2024-08-17 12:10:02.328438
10103|special-attack|50|0|2024-08-17 12:10:02.328438
10103|special-defense|65|0|2024-08-17 12:10:02.328438
10103|speed|65|1|2024-08-17 12:10:02.328438
10104|hp|73|0|2024-08-17 12:10:02.328438
10104|attack|67|0|2024-08-17 12:10:02.328438
10104|defense|75|0|2024-08-17 12:10:02.328438
10104|special-attack|81|0|2024-08-17 12:10:02.328438
10104|special-defense|100|0|2024-08-17 12:10:02.328438
10104|speed|109|2|2024-08-17 12:10:02.328438
10105|hp|10|0|2024-08-17 12:10:02.328438
10105|attack|55|0|2024-08-17 12:10:02.328438
10105|defense|30|0|2024-08-17 12:10:02.328438
10105|special-attack|35|0|2024-08-17 12:10:02.328438
10105|special-defense|45|0|2024-08-17 12:10:02.328438
10105|speed|90|1|2024-08-17 12:10:02.328438
10106|hp|35|0|2024-08-17 12:10:02.328438
10106|attack|100|2|2024-08-17 12:10:02.328438
10106|defense|60|0|2024-08-17 12:10:02.328438
10106|special-attack|50|0|2024-08-17 12:10:02.328438
10106|special-defense|70|0|2024-08-17 12:10:02.328438
10106|speed|110|0|2024-08-17 12:10:02.328438
10107|hp|40|0|2024-08-17 12:10:02.328438
10107|attack|35|0|2024-08-17 12:10:02.328438
10107|defense|35|0|2024-08-17 12:10:02.328438
10107|special-attack|50|0|2024-08-17 12:10:02.328438
10107|special-defense|40|0|2024-08-17 12:10:02.328438
10107|speed|90|1|2024-08-17 12:10:02.328438
10108|hp|65|0|2024-08-17 12:10:02.328438
10108|attack|60|0|2024-08-17 12:10:02.328438
10108|defense|60|0|2024-08-17 12:10:02.328438
10108|special-attack|75|0|2024-08-17 12:10:02.328438
10108|special-defense|65|0|2024-08-17 12:10:02.328438
10108|speed|115|2|2024-08-17 12:10:02.328438
10109|hp|40|0|2024-08-17 12:10:02.328438
10109|attack|80|0|2024-08-17 12:10:02.328438
10109|defense|100|1|2024-08-17 12:10:02.328438
10109|special-attack|30|0|2024-08-17 12:10:02.328438
10109|special-defense|30|0|2024-08-17 12:10:02.328438
10109|speed|20|0|2024-08-17 12:10:02.328438
10110|hp|55|0|2024-08-17 12:10:02.328438
10110|attack|95|0|2024-08-17 12:10:02.328438
10110|defense|115|2|2024-08-17 12:10:02.328438
10110|special-attack|45|0|2024-08-17 12:10:02.328438
10110|special-defense|45|0|2024-08-17 12:10:02.328438
10110|speed|35|0|2024-08-17 12:10:02.328438
10111|hp|80|0|2024-08-17 12:10:02.328438
10111|attack|120|0|2024-08-17 12:10:02.328438
10111|defense|130|3|2024-08-17 12:10:02.328438
10111|special-attack|55|0|2024-08-17 12:10:02.328438
10111|special-defense|65|0|2024-08-17 12:10:02.328438
10111|speed|45|0|2024-08-17 12:10:02.328438
10112|hp|80|1|2024-08-17 12:10:02.328438
10112|attack|80|0|2024-08-17 12:10:02.328438
10112|defense|50|0|2024-08-17 12:10:02.328438
10112|special-attack|40|0|2024-08-17 12:10:02.328438
10112|special-defense|50|0|2024-08-17 12:10:02.328438
10112|speed|25|0|2024-08-17 12:10:02.328438
10113|hp|105|1|2024-08-17 12:10:02.328438
10113|attack|105|1|2024-08-17 12:10:02.328438
10113|defense|75|0|2024-08-17 12:10:02.328438
10113|special-attack|65|0|2024-08-17 12:10:02.328438
10113|special-defense|100|0|2024-08-17 12:10:02.328438
10113|speed|50|0|2024-08-17 12:10:02.328438
10114|hp|95|0|2024-08-17 12:10:02.328438
10114|attack|105|0|2024-08-17 12:10:02.328438
