pkmn_id|game_version|id_pokedex_description|transformar_datetime
469|white-2|40252|2024-08-17 12:10:02.328438
469|white-2|40253|2024-08-17 12:10:02.328438
469|white-2|40254|2024-08-17 12:10:02.328438
469|white-2|40255|2024-08-17 12:10:02.328438
469|white-2|40256|2024-08-17 12:10:02.328438
469|white-2|40257|2024-08-17 12:10:02.328438
469|white-2|40258|2024-08-17 12:10:02.328438
470|diamond|40286|2024-08-17 12:10:02.328438
470|pearl|40287|2024-08-17 12:10:02.328438
470|platinum|40288|2024-08-17 12:10:02.328438
470|heartgold|40289|2024-08-17 12:10:02.328438
470|soulsilver|40290|2024-08-17 12:10:02.328438
470|soulsilver|40291|2024-08-17 12:10:02.328438
470|black|40292|2024-08-17 12:10:02.328438
470|black|40293|2024-08-17 12:10:02.328438
470|white|40294|2024-08-17 12:10:02.328438
470|black-2|40295|2024-08-17 12:10:02.328438
470|white-2|40296|2024-08-17 12:10:02.328438
470|white-2|40297|2024-08-17 12:10:02.328438
470|white-2|40298|2024-08-17 12:10:02.328438
470|white-2|40299|2024-08-17 12:10:02.328438
470|white-2|40300|2024-08-17 12:10:02.328438
470|white-2|40301|2024-08-17 12:10:02.328438
470|white-2|40302|2024-08-17 12:10:02.328438
471|diamond|40390|2024-08-17 12:10:02.328438
471|pearl|40391|2024-08-17 12:10:02.328438
471|platinum|40392|2024-08-17 12:10:02.328438
471|heartgold|40393|2024-08-17 12:10:02.328438
471|soulsilver|40394|2024-08-17 12:10:02.328438
471|soulsilver|40395|2024-08-17 12:10:02.328438
471|black|40396|2024-08-17 12:10:02.328438
471|black|40397|2024-08-17 12:10:02.328438
471|white|40398|2024-08-17 12:10:02.328438
471|black-2|40399|2024-08-17 12:10:02.328438
471|white-2|40400|2024-08-17 12:10:02.328438
471|white-2|40401|2024-08-17 12:10:02.328438
471|white-2|40402|2024-08-17 12:10:02.328438
471|white-2|40403|2024-08-17 12:10:02.328438
471|white-2|40404|2024-08-17 12:10:02.328438
471|white-2|40405|2024-08-17 12:10:02.328438
471|white-2|40406|2024-08-17 12:10:02.328438
472|diamond|40494|2024-08-17 12:10:02.328438
472|pearl|40495|2024-08-17 12:10:02.328438
472|platinum|40496|2024-08-17 12:10:02.328438
472|heartgold|40497|2024-08-17 12:10:02.328438
472|soulsilver|40498|2024-08-17 12:10:02.328438
472|soulsilver|40499|2024-08-17 12:10:02.328438
472|black|40500|2024-08-17 12:10:02.328438
472|black|40501|2024-08-17 12:10:02.328438
472|white|40502|2024-08-17 12:10:02.328438
472|black-2|40503|2024-08-17 12:10:02.328438
472|white-2|40504|2024-08-17 12:10:02.328438
472|white-2|40505|2024-08-17 12:10:02.328438
472|white-2|40506|2024-08-17 12:10:02.328438
472|white-2|40507|2024-08-17 12:10:02.328438
472|white-2|40508|2024-08-17 12:10:02.328438
472|white-2|40509|2024-08-17 12:10:02.328438
472|white-2|40510|2024-08-17 12:10:02.328438
473|diamond|40538|2024-08-17 12:10:02.328438
473|pearl|40539|2024-08-17 12:10:02.328438
473|platinum|40540|2024-08-17 12:10:02.328438
473|heartgold|40541|2024-08-17 12:10:02.328438
473|soulsilver|40542|2024-08-17 12:10:02.328438
473|soulsilver|40543|2024-08-17 12:10:02.328438
473|black|40544|2024-08-17 12:10:02.328438
473|black|40545|2024-08-17 12:10:02.328438
473|white|40546|2024-08-17 12:10:02.328438
473|black-2|40547|2024-08-17 12:10:02.328438
473|white-2|40548|2024-08-17 12:10:02.328438
473|white-2|40549|2024-08-17 12:10:02.328438
473|white-2|40550|2024-08-17 12:10:02.328438
473|white-2|40551|2024-08-17 12:10:02.328438
473|white-2|40552|2024-08-17 12:10:02.328438
473|white-2|40553|2024-08-17 12:10:02.328438
473|white-2|40554|2024-08-17 12:10:02.328438
474|diamond|40602|2024-08-17 12:10:02.328438
474|pearl|40603|2024-08-17 12:10:02.328438
474|platinum|40604|2024-08-17 12:10:02.328438
474|heartgold|40605|2024-08-17 12:10:02.328438
474|soulsilver|40606|2024-08-17 12:10:02.328438
474|soulsilver|40607|2024-08-17 12:10:02.328438
474|black|40608|2024-08-17 12:10:02.328438
474|black|40609|2024-08-17 12:10:02.328438
474|white|40610|2024-08-17 12:10:02.328438
474|black-2|40611|2024-08-17 12:10:02.328438
474|white-2|40612|2024-08-17 12:10:02.328438
474|white-2|40613|2024-08-17 12:10:02.328438
474|white-2|40614|2024-08-17 12:10:02.328438
474|white-2|40615|2024-08-17 12:10:02.328438
474|white-2|40616|2024-08-17 12:10:02.328438
474|white-2|40617|2024-08-17 12:10:02.328438
474|white-2|40618|2024-08-17 12:10:02.328438
475|diamond|40708|2024-08-17 12:10:02.328438
475|pearl|40709|2024-08-17 12:10:02.328438
475|platinum|40710|2024-08-17 12:10:02.328438
475|heartgold|40711|2024-08-17 12:10:02.328438
475|soulsilver|40712|2024-08-17 12:10:02.328438
475|soulsilver|40713|2024-08-17 12:10:02.328438
475|black|40714|2024-08-17 12:10:02.328438
475|black|40715|2024-08-17 12:10:02.328438
475|white|40716|2024-08-17 12:10:02.328438
475|black-2|40717|2024-08-17 12:10:02.328438
475|white-2|40706|2024-08-17 12:10:02.328438
475|white-2|40707|2024-08-17 12:10:02.328438
475|white-2|40718|2024-08-17 12:10:02.328438
475|white-2|40719|2024-08-17 12:10:02.328438
475|white-2|40720|2024-08-17 12:10:02.328438
475|white-2|40721|2024-08-17 12:10:02.328438
475|white-2|40722|2024-08-17 12:10:02.328438
476|diamond|40771|2024-08-17 12:10:02.328438
476|pearl|40772|2024-08-17 12:10:02.328438
476|platinum|40770|2024-08-17 12:10:02.328438
476|heartgold|40773|2024-08-17 12:10:02.328438
476|soulsilver|40774|2024-08-17 12:10:02.328438
476|soulsilver|40775|2024-08-17 12:10:02.328438
476|black|40776|2024-08-17 12:10:02.328438
476|black|40777|2024-08-17 12:10:02.328438
476|white|40778|2024-08-17 12:10:02.328438
476|black-2|40779|2024-08-17 12:10:02.328438
476|white-2|40780|2024-08-17 12:10:02.328438
476|white-2|40781|2024-08-17 12:10:02.328438
476|white-2|40782|2024-08-17 12:10:02.328438
476|white-2|40783|2024-08-17 12:10:02.328438
476|white-2|40784|2024-08-17 12:10:02.328438
476|white-2|40785|2024-08-17 12:10:02.328438
476|white-2|40786|2024-08-17 12:10:02.328438
477|diamond|40855|2024-08-17 12:10:02.328438
477|pearl|40856|2024-08-17 12:10:02.328438
477|platinum|40857|2024-08-17 12:10:02.328438
477|heartgold|40858|2024-08-17 12:10:02.328438
477|soulsilver|40859|2024-08-17 12:10:02.328438
477|soulsilver|40860|2024-08-17 12:10:02.328438
477|black|40861|2024-08-17 12:10:02.328438
477|black|40862|2024-08-17 12:10:02.328438
477|white|40863|2024-08-17 12:10:02.328438
477|black-2|40864|2024-08-17 12:10:02.328438
477|white-2|40854|2024-08-17 12:10:02.328438
477|white-2|40865|2024-08-17 12:10:02.328438
477|white-2|40866|2024-08-17 12:10:02.328438
477|white-2|40867|2024-08-17 12:10:02.328438
477|white-2|40868|2024-08-17 12:10:02.328438
477|white-2|40869|2024-08-17 12:10:02.328438
477|white-2|40870|2024-08-17 12:10:02.328438
477|white-2|40871|2024-08-17 12:10:02.328438
478|diamond|40918|2024-08-17 12:10:02.328438
478|pearl|40919|2024-08-17 12:10:02.328438
478|platinum|40920|2024-08-17 12:10:02.328438
478|heartgold|40921|2024-08-17 12:10:02.328438
478|soulsilver|40922|2024-08-17 12:10:02.328438
478|soulsilver|40923|2024-08-17 12:10:02.328438
478|black|40924|2024-08-17 12:10:02.328438
478|black|40925|2024-08-17 12:10:02.328438
478|white|40926|2024-08-17 12:10:02.328438
478|black-2|40927|2024-08-17 12:10:02.328438
478|white-2|40928|2024-08-17 12:10:02.328438
478|white-2|40929|2024-08-17 12:10:02.328438
478|white-2|40930|2024-08-17 12:10:02.328438
478|white-2|40931|2024-08-17 12:10:02.328438
478|white-2|40932|2024-08-17 12:10:02.328438
478|white-2|40933|2024-08-17 12:10:02.328438
478|white-2|40934|2024-08-17 12:10:02.328438
479|diamond|41023|2024-08-17 12:10:02.328438
479|pearl|41024|2024-08-17 12:10:02.328438
479|platinum|41025|2024-08-17 12:10:02.328438
479|heartgold|41026|2024-08-17 12:10:02.328438
479|soulsilver|41027|2024-08-17 12:10:02.328438
479|soulsilver|41028|2024-08-17 12:10:02.328438
479|black|41029|2024-08-17 12:10:02.328438
479|black|41030|2024-08-17 12:10:02.328438
479|white|41031|2024-08-17 12:10:02.328438
479|black-2|41032|2024-08-17 12:10:02.328438
479|white-2|41022|2024-08-17 12:10:02.328438
479|white-2|41033|2024-08-17 12:10:02.328438
479|white-2|41034|2024-08-17 12:10:02.328438
479|white-2|41035|2024-08-17 12:10:02.328438
479|white-2|41036|2024-08-17 12:10:02.328438
479|white-2|41037|2024-08-17 12:10:02.328438
479|white-2|41038|2024-08-17 12:10:02.328438
479|white-2|41039|2024-08-17 12:10:02.328438
480|diamond|41086|2024-08-17 12:10:02.328438
480|pearl|41087|2024-08-17 12:10:02.328438
480|platinum|41088|2024-08-17 12:10:02.328438
480|heartgold|41089|2024-08-17 12:10:02.328438
480|soulsilver|41090|2024-08-17 12:10:02.328438
480|soulsilver|41091|2024-08-17 12:10:02.328438
480|black|41092|2024-08-17 12:10:02.328438
480|black|41093|2024-08-17 12:10:02.328438
480|white|41094|2024-08-17 12:10:02.328438
480|black-2|41095|2024-08-17 12:10:02.328438
480|white-2|41096|2024-08-17 12:10:02.328438
480|white-2|41097|2024-08-17 12:10:02.328438
480|white-2|41098|2024-08-17 12:10:02.328438
480|white-2|41099|2024-08-17 12:10:02.328438
480|white-2|41100|2024-08-17 12:10:02.328438
480|white-2|41101|2024-08-17 12:10:02.328438
480|white-2|41102|2024-08-17 12:10:02.328438
481|diamond|41130|2024-08-17 12:10:02.328438
481|pearl|41131|2024-08-17 12:10:02.328438
481|platinum|41132|2024-08-17 12:10:02.328438
481|heartgold|41133|2024-08-17 12:10:02.328438
481|soulsilver|41134|2024-08-17 12:10:02.328438
481|soulsilver|41135|2024-08-17 12:10:02.328438
481|black|41136|2024-08-17 12:10:02.328438
481|black|41137|2024-08-17 12:10:02.328438
481|white|41138|2024-08-17 12:10:02.328438
481|black-2|41139|2024-08-17 12:10:02.328438
481|white-2|41140|2024-08-17 12:10:02.328438
481|white-2|41141|2024-08-17 12:10:02.328438
481|white-2|41142|2024-08-17 12:10:02.328438
481|white-2|41143|2024-08-17 12:10:02.328438
481|white-2|41144|2024-08-17 12:10:02.328438
481|white-2|41145|2024-08-17 12:10:02.328438
481|white-2|41146|2024-08-17 12:10:02.328438
482|diamond|41174|2024-08-17 12:10:02.328438
482|pearl|41175|2024-08-17 12:10:02.328438
482|platinum|41176|2024-08-17 12:10:02.328438
482|heartgold|41177|2024-08-17 12:10:02.328438
482|soulsilver|41178|2024-08-17 12:10:02.328438
482|soulsilver|41179|2024-08-17 12:10:02.328438
482|black|41180|2024-08-17 12:10:02.328438
482|black|41181|2024-08-17 12:10:02.328438
482|white|41182|2024-08-17 12:10:02.328438
482|black-2|41183|2024-08-17 12:10:02.328438
482|white-2|41184|2024-08-17 12:10:02.328438
482|white-2|41185|2024-08-17 12:10:02.328438
482|white-2|41186|2024-08-17 12:10:02.328438
482|white-2|41187|2024-08-17 12:10:02.328438
482|white-2|41188|2024-08-17 12:10:02.328438
482|white-2|41189|2024-08-17 12:10:02.328438
482|white-2|41190|2024-08-17 12:10:02.328438
483|diamond|41218|2024-08-17 12:10:02.328438
483|pearl|41219|2024-08-17 12:10:02.328438
483|platinum|41220|2024-08-17 12:10:02.328438
483|heartgold|41221|2024-08-17 12:10:02.328438
483|soulsilver|41222|2024-08-17 12:10:02.328438
483|soulsilver|41223|2024-08-17 12:10:02.328438
483|black|41224|2024-08-17 12:10:02.328438
483|black|41225|2024-08-17 12:10:02.328438
483|white|41226|2024-08-17 12:10:02.328438
483|black-2|41227|2024-08-17 12:10:02.328438
483|white-2|41228|2024-08-17 12:10:02.328438
483|white-2|41229|2024-08-17 12:10:02.328438
483|white-2|41230|2024-08-17 12:10:02.328438
483|white-2|41231|2024-08-17 12:10:02.328438
483|white-2|41232|2024-08-17 12:10:02.328438
483|white-2|41233|2024-08-17 12:10:02.328438
483|white-2|41234|2024-08-17 12:10:02.328438
484|diamond|41262|2024-08-17 12:10:02.328438
484|pearl|41263|2024-08-17 12:10:02.328438
484|platinum|41264|2024-08-17 12:10:02.328438
484|heartgold|41265|2024-08-17 12:10:02.328438
484|soulsilver|41266|2024-08-17 12:10:02.328438
484|soulsilver|41267|2024-08-17 12:10:02.328438
484|black|41268|2024-08-17 12:10:02.328438
484|black|41269|2024-08-17 12:10:02.328438
484|white|41270|2024-08-17 12:10:02.328438
484|black-2|41271|2024-08-17 12:10:02.328438
484|white-2|41272|2024-08-17 12:10:02.328438
484|white-2|41273|2024-08-17 12:10:02.328438
484|white-2|41274|2024-08-17 12:10:02.328438
484|white-2|41275|2024-08-17 12:10:02.328438
484|white-2|41276|2024-08-17 12:10:02.328438
484|white-2|41277|2024-08-17 12:10:02.328438
484|white-2|41278|2024-08-17 12:10:02.328438
485|diamond|41306|2024-08-17 12:10:02.328438
485|pearl|41307|2024-08-17 12:10:02.328438
485|platinum|41308|2024-08-17 12:10:02.328438
485|heartgold|41309|2024-08-17 12:10:02.328438
485|soulsilver|41310|2024-08-17 12:10:02.328438
485|soulsilver|41311|2024-08-17 12:10:02.328438
485|black|41312|2024-08-17 12:10:02.328438
485|black|41313|2024-08-17 12:10:02.328438
485|white|41314|2024-08-17 12:10:02.328438
485|black-2|41315|2024-08-17 12:10:02.328438
485|white-2|41316|2024-08-17 12:10:02.328438
485|white-2|41317|2024-08-17 12:10:02.328438
485|white-2|41318|2024-08-17 12:10:02.328438
485|white-2|41319|2024-08-17 12:10:02.328438
485|white-2|41320|2024-08-17 12:10:02.328438
485|white-2|41321|2024-08-17 12:10:02.328438
485|white-2|41322|2024-08-17 12:10:02.328438
486|diamond|41350|2024-08-17 12:10:02.328438
486|pearl|41351|2024-08-17 12:10:02.328438
486|platinum|41352|2024-08-17 12:10:02.328438
486|heartgold|41353|2024-08-17 12:10:02.328438
486|soulsilver|41354|2024-08-17 12:10:02.328438
486|soulsilver|41355|2024-08-17 12:10:02.328438
486|black|41356|2024-08-17 12:10:02.328438
486|black|41357|2024-08-17 12:10:02.328438
486|white|41358|2024-08-17 12:10:02.328438
486|black-2|41359|2024-08-17 12:10:02.328438
486|white-2|41360|2024-08-17 12:10:02.328438
486|white-2|41361|2024-08-17 12:10:02.328438
486|white-2|41362|2024-08-17 12:10:02.328438
486|white-2|41363|2024-08-17 12:10:02.328438
486|white-2|41364|2024-08-17 12:10:02.328438
486|white-2|41365|2024-08-17 12:10:02.328438
486|white-2|41366|2024-08-17 12:10:02.328438
487|diamond|41414|2024-08-17 12:10:02.328438
487|pearl|41415|2024-08-17 12:10:02.328438
487|platinum|41416|2024-08-17 12:10:02.328438
487|heartgold|41417|2024-08-17 12:10:02.328438
487|soulsilver|41418|2024-08-17 12:10:02.328438
487|soulsilver|41419|2024-08-17 12:10:02.328438
487|black|41420|2024-08-17 12:10:02.328438
487|black|41421|2024-08-17 12:10:02.328438
487|white|41422|2024-08-17 12:10:02.328438
487|black-2|41423|2024-08-17 12:10:02.328438
487|white-2|41424|2024-08-17 12:10:02.328438
487|white-2|41425|2024-08-17 12:10:02.328438
487|white-2|41426|2024-08-17 12:10:02.328438
487|white-2|41427|2024-08-17 12:10:02.328438
487|white-2|41428|2024-08-17 12:10:02.328438
487|white-2|41429|2024-08-17 12:10:02.328438
487|white-2|41430|2024-08-17 12:10:02.328438
488|diamond|41458|2024-08-17 12:10:02.328438
488|pearl|41459|2024-08-17 12:10:02.328438
488|platinum|41460|2024-08-17 12:10:02.328438
488|heartgold|41461|2024-08-17 12:10:02.328438
488|soulsilver|41462|2024-08-17 12:10:02.328438
488|soulsilver|41463|2024-08-17 12:10:02.328438
488|black|41464|2024-08-17 12:10:02.328438
488|black|41465|2024-08-17 12:10:02.328438
488|white|41466|2024-08-17 12:10:02.328438
488|black-2|41467|2024-08-17 12:10:02.328438
488|white-2|41468|2024-08-17 12:10:02.328438
488|white-2|41469|2024-08-17 12:10:02.328438
488|white-2|41470|2024-08-17 12:10:02.328438
488|white-2|41471|2024-08-17 12:10:02.328438
488|white-2|41472|2024-08-17 12:10:02.328438
488|white-2|41473|2024-08-17 12:10:02.328438
488|white-2|41474|2024-08-17 12:10:02.328438
489|diamond|41504|2024-08-17 12:10:02.328438
489|pearl|41505|2024-08-17 12:10:02.328438
489|platinum|41506|2024-08-17 12:10:02.328438
489|heartgold|41507|2024-08-17 12:10:02.328438
489|soulsilver|41508|2024-08-17 12:10:02.328438
489|soulsilver|41509|2024-08-17 12:10:02.328438
489|black|41510|2024-08-17 12:10:02.328438
489|black|41511|2024-08-17 12:10:02.328438
489|white|41512|2024-08-17 12:10:02.328438
489|black-2|41513|2024-08-17 12:10:02.328438
489|white-2|41502|2024-08-17 12:10:02.328438
489|white-2|41514|2024-08-17 12:10:02.328438
489|white-2|41515|2024-08-17 12:10:02.328438
489|white-2|41516|2024-08-17 12:10:02.328438
489|white-2|41517|2024-08-17 12:10:02.328438
489|white-2|41518|2024-08-17 12:10:02.328438
489|white-2|41519|2024-08-17 12:10:02.328438
489|white-2|41520|2024-08-17 12:10:02.328438
490|diamond|41546|2024-08-17 12:10:02.328438
490|pearl|41547|2024-08-17 12:10:02.328438
490|platinum|41548|2024-08-17 12:10:02.328438
490|heartgold|41549|2024-08-17 12:10:02.328438
490|soulsilver|41550|2024-08-17 12:10:02.328438
490|soulsilver|41551|2024-08-17 12:10:02.328438
490|black|41552|2024-08-17 12:10:02.328438
490|black|41553|2024-08-17 12:10:02.328438
490|white|41554|2024-08-17 12:10:02.328438
490|black-2|41555|2024-08-17 12:10:02.328438
490|white-2|41556|2024-08-17 12:10:02.328438
490|white-2|41557|2024-08-17 12:10:02.328438
490|white-2|41558|2024-08-17 12:10:02.328438
490|white-2|41559|2024-08-17 12:10:02.328438
490|white-2|41560|2024-08-17 12:10:02.328438
490|white-2|41561|2024-08-17 12:10:02.328438
490|white-2|41562|2024-08-17 12:10:02.328438
491|diamond|41590|2024-08-17 12:10:02.328438
491|pearl|41591|2024-08-17 12:10:02.328438
491|platinum|41592|2024-08-17 12:10:02.328438
491|heartgold|41593|2024-08-17 12:10:02.328438
491|soulsilver|41594|2024-08-17 12:10:02.328438
491|soulsilver|41595|2024-08-17 12:10:02.328438
491|black|41596|2024-08-17 12:10:02.328438
491|black|41597|2024-08-17 12:10:02.328438
491|white|41598|2024-08-17 12:10:02.328438
491|black-2|41599|2024-08-17 12:10:02.328438
491|white-2|41600|2024-08-17 12:10:02.328438
491|white-2|41601|2024-08-17 12:10:02.328438
491|white-2|41602|2024-08-17 12:10:02.328438
491|white-2|41603|2024-08-17 12:10:02.328438
491|white-2|41604|2024-08-17 12:10:02.328438
491|white-2|41605|2024-08-17 12:10:02.328438
491|white-2|41606|2024-08-17 12:10:02.328438
492|diamond|41635|2024-08-17 12:10:02.328438
492|pearl|41636|2024-08-17 12:10:02.328438
492|platinum|41637|2024-08-17 12:10:02.328438
492|heartgold|41638|2024-08-17 12:10:02.328438
492|soulsilver|41639|2024-08-17 12:10:02.328438
492|soulsilver|41640|2024-08-17 12:10:02.328438
492|black|41641|2024-08-17 12:10:02.328438
492|black|41642|2024-08-17 12:10:02.328438
492|white|41643|2024-08-17 12:10:02.328438
492|black-2|41644|2024-08-17 12:10:02.328438
492|white-2|41634|2024-08-17 12:10:02.328438
492|white-2|41645|2024-08-17 12:10:02.328438
492|white-2|41646|2024-08-17 12:10:02.328438
492|white-2|41647|2024-08-17 12:10:02.328438
492|white-2|41648|2024-08-17 12:10:02.328438
492|white-2|41649|2024-08-17 12:10:02.328438
492|white-2|41650|2024-08-17 12:10:02.328438
493|diamond|41678|2024-08-17 12:10:02.328438
493|pearl|41679|2024-08-17 12:10:02.328438
493|platinum|41680|2024-08-17 12:10:02.328438
493|heartgold|41681|2024-08-17 12:10:02.328438
493|soulsilver|41682|2024-08-17 12:10:02.328438
493|soulsilver|41683|2024-08-17 12:10:02.328438
493|black|41684|2024-08-17 12:10:02.328438
493|black|41685|2024-08-17 12:10:02.328438
493|white|41686|2024-08-17 12:10:02.328438
493|black-2|41687|2024-08-17 12:10:02.328438
493|white-2|41688|2024-08-17 12:10:02.328438
493|white-2|41689|2024-08-17 12:10:02.328438
493|white-2|41690|2024-08-17 12:10:02.328438
493|white-2|41691|2024-08-17 12:10:02.328438
493|white-2|41692|2024-08-17 12:10:02.328438
493|white-2|41693|2024-08-17 12:10:02.328438
493|white-2|41694|2024-08-17 12:10:02.328438
494|black|41723|2024-08-17 12:10:02.328438
494|black|41724|2024-08-17 12:10:02.328438
494|white|41725|2024-08-17 12:10:02.328438
494|black-2|41726|2024-08-17 12:10:02.328438
494|white-2|41722|2024-08-17 12:10:02.328438
494|white-2|41727|2024-08-17 12:10:02.328438
494|white-2|41728|2024-08-17 12:10:02.328438
494|white-2|41729|2024-08-17 12:10:02.328438
494|white-2|41730|2024-08-17 12:10:02.328438
494|white-2|41731|2024-08-17 12:10:02.328438
494|white-2|41732|2024-08-17 12:10:02.328438
494|white-2|41733|2024-08-17 12:10:02.328438
495|black|41761|2024-08-17 12:10:02.328438
495|black|41762|2024-08-17 12:10:02.328438
495|white|41763|2024-08-17 12:10:02.328438
495|black-2|41764|2024-08-17 12:10:02.328438
495|white-2|41760|2024-08-17 12:10:02.328438
495|white-2|41765|2024-08-17 12:10:02.328438
495|white-2|41766|2024-08-17 12:10:02.328438
495|white-2|41767|2024-08-17 12:10:02.328438
495|white-2|41768|2024-08-17 12:10:02.328438
495|white-2|41769|2024-08-17 12:10:02.328438
495|white-2|41770|2024-08-17 12:10:02.328438
495|white-2|41771|2024-08-17 12:10:02.328438
496|black|41799|2024-08-17 12:10:02.328438
496|black|41800|2024-08-17 12:10:02.328438
496|white|41801|2024-08-17 12:10:02.328438
496|black-2|41802|2024-08-17 12:10:02.328438
496|white-2|41798|2024-08-17 12:10:02.328438
496|white-2|41803|2024-08-17 12:10:02.328438
496|white-2|41804|2024-08-17 12:10:02.328438
496|white-2|41805|2024-08-17 12:10:02.328438
496|white-2|41806|2024-08-17 12:10:02.328438
496|white-2|41807|2024-08-17 12:10:02.328438
496|white-2|41808|2024-08-17 12:10:02.328438
496|white-2|41809|2024-08-17 12:10:02.328438
497|black|41837|2024-08-17 12:10:02.328438
497|black|41838|2024-08-17 12:10:02.328438
497|white|41839|2024-08-17 12:10:02.328438
497|black-2|41840|2024-08-17 12:10:02.328438
497|white-2|41836|2024-08-17 12:10:02.328438
497|white-2|41841|2024-08-17 12:10:02.328438
497|white-2|41842|2024-08-17 12:10:02.328438
497|white-2|41843|2024-08-17 12:10:02.328438
497|white-2|41844|2024-08-17 12:10:02.328438
497|white-2|41845|2024-08-17 12:10:02.328438
497|white-2|41846|2024-08-17 12:10:02.328438
497|white-2|41847|2024-08-17 12:10:02.328438
498|black|41875|2024-08-17 12:10:02.328438
498|black|41876|2024-08-17 12:10:02.328438
498|white|41877|2024-08-17 12:10:02.328438
498|black-2|41878|2024-08-17 12:10:02.328438
498|white-2|41874|2024-08-17 12:10:02.328438
498|white-2|41879|2024-08-17 12:10:02.328438
498|white-2|41880|2024-08-17 12:10:02.328438
498|white-2|41881|2024-08-17 12:10:02.328438
498|white-2|41882|2024-08-17 12:10:02.328438
498|white-2|41883|2024-08-17 12:10:02.328438
498|white-2|41884|2024-08-17 12:10:02.328438
498|white-2|41885|2024-08-17 12:10:02.328438
499|black|41913|2024-08-17 12:10:02.328438
499|black|41914|2024-08-17 12:10:02.328438
499|white|41915|2024-08-17 12:10:02.328438
499|black-2|41916|2024-08-17 12:10:02.328438
499|white-2|41912|2024-08-17 12:10:02.328438
499|white-2|41917|2024-08-17 12:10:02.328438
499|white-2|41918|2024-08-17 12:10:02.328438
499|white-2|41919|2024-08-17 12:10:02.328438
499|white-2|41920|2024-08-17 12:10:02.328438
499|white-2|41921|2024-08-17 12:10:02.328438
499|white-2|41922|2024-08-17 12:10:02.328438
499|white-2|41923|2024-08-17 12:10:02.328438
500|black|41951|2024-08-17 12:10:02.328438
500|black|41952|2024-08-17 12:10:02.328438
500|white|41953|2024-08-17 12:10:02.328438
500|black-2|41954|2024-08-17 12:10:02.328438
500|white-2|41950|2024-08-17 12:10:02.328438
500|white-2|41955|2024-08-17 12:10:02.328438
500|white-2|41956|2024-08-17 12:10:02.328438
500|white-2|41957|2024-08-17 12:10:02.328438
500|white-2|41958|2024-08-17 12:10:02.328438
500|white-2|41959|2024-08-17 12:10:02.328438
500|white-2|41960|2024-08-17 12:10:02.328438
500|white-2|41961|2024-08-17 12:10:02.328438
501|black|41989|2024-08-17 12:10:02.328438
501|black|41990|2024-08-17 12:10:02.328438
501|white|41991|2024-08-17 12:10:02.328438
501|black-2|41992|2024-08-17 12:10:02.328438
501|white-2|41988|2024-08-17 12:10:02.328438
501|white-2|41993|2024-08-17 12:10:02.328438
501|white-2|41994|2024-08-17 12:10:02.328438
501|white-2|41995|2024-08-17 12:10:02.328438
501|white-2|41996|2024-08-17 12:10:02.328438
501|white-2|41997|2024-08-17 12:10:02.328438
501|white-2|41998|2024-08-17 12:10:02.328438
501|white-2|41999|2024-08-17 12:10:02.328438
502|black|42028|2024-08-17 12:10:02.328438
502|black|42029|2024-08-17 12:10:02.328438
502|white|42030|2024-08-17 12:10:02.328438
502|black-2|42031|2024-08-17 12:10:02.328438
502|white-2|42027|2024-08-17 12:10:02.328438
502|white-2|42032|2024-08-17 12:10:02.328438
502|white-2|42033|2024-08-17 12:10:02.328438
502|white-2|42034|2024-08-17 12:10:02.328438
502|white-2|42035|2024-08-17 12:10:02.328438
502|white-2|42036|2024-08-17 12:10:02.328438
502|white-2|42037|2024-08-17 12:10:02.328438
502|white-2|42038|2024-08-17 12:10:02.328438
503|black|42067|2024-08-17 12:10:02.328438
503|black|42068|2024-08-17 12:10:02.328438
503|white|42069|2024-08-17 12:10:02.328438
503|black-2|42070|2024-08-17 12:10:02.328438
503|white-2|42066|2024-08-17 12:10:02.328438
503|white-2|42071|2024-08-17 12:10:02.328438
503|white-2|42072|2024-08-17 12:10:02.328438
503|white-2|42073|2024-08-17 12:10:02.328438
503|white-2|42074|2024-08-17 12:10:02.328438
503|white-2|42075|2024-08-17 12:10:02.328438
503|white-2|42076|2024-08-17 12:10:02.328438
503|white-2|42077|2024-08-17 12:10:02.328438
504|black|42106|2024-08-17 12:10:02.328438
504|black|42107|2024-08-17 12:10:02.328438
504|white|42108|2024-08-17 12:10:02.328438
504|black-2|42109|2024-08-17 12:10:02.328438
504|white-2|42105|2024-08-17 12:10:02.328438
504|white-2|42110|2024-08-17 12:10:02.328438
504|white-2|42111|2024-08-17 12:10:02.328438
504|white-2|42112|2024-08-17 12:10:02.328438
504|white-2|42113|2024-08-17 12:10:02.328438
504|white-2|42114|2024-08-17 12:10:02.328438
504|white-2|42115|2024-08-17 12:10:02.328438
504|white-2|42116|2024-08-17 12:10:02.328438
505|black|42144|2024-08-17 12:10:02.328438
505|black|42145|2024-08-17 12:10:02.328438
505|white|42146|2024-08-17 12:10:02.328438
505|black-2|42147|2024-08-17 12:10:02.328438
505|white-2|42143|2024-08-17 12:10:02.328438
505|white-2|42148|2024-08-17 12:10:02.328438
505|white-2|42149|2024-08-17 12:10:02.328438
505|white-2|42150|2024-08-17 12:10:02.328438
505|white-2|42151|2024-08-17 12:10:02.328438
505|white-2|42152|2024-08-17 12:10:02.328438
505|white-2|42153|2024-08-17 12:10:02.328438
505|white-2|42154|2024-08-17 12:10:02.328438
