pkmn_id|evolve_to_pkmn|evol_req_gender|evol_req_held_item|evol_req_item|evol_req_known_move|evol_req_known_move_type|evol_req_location|evol_req_min_affection|evol_req_min_beauty|evol_req_min_happiness|evol_req_min_level|evol_req_needs_overworld_rain|evol_req_party_species|evol_req_party_type|evol_req_relative_physical_stats|evol_req_time_of_day|evol_req_trade_species|evol_req_turn_upside_down|evol_req_baby|extraer_datetime
994|iron-moth||||||||||||||||||True|2024-08-17 12:03:45.548364
995|iron-thorns||||||||||||||||||True|2024-08-17 12:03:45.548364
996|frigibax||||||||||||||||||True|2024-08-17 12:03:45.548364
996|arctibax||||||||||35|False||||||False|False|2024-08-17 12:03:45.548364
996|baxcalibur||||||||||54|False||||||False|False|2024-08-17 12:03:45.548364
997|frigibax||||||||||||||||||True|2024-08-17 12:03:45.548364
997|arctibax||||||||||35|False||||||False|False|2024-08-17 12:03:45.548364
997|baxcalibur||||||||||54|False||||||False|False|2024-08-17 12:03:45.548364
998|frigibax||||||||||||||||||True|2024-08-17 12:03:45.548364
998|arctibax||||||||||35|False||||||False|False|2024-08-17 12:03:45.548364
998|baxcalibur||||||||||54|False||||||False|False|2024-08-17 12:03:45.548364
999|gimmighoul||||||||||||||||||True|2024-08-17 12:03:45.548364
999|gholdengo|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
1000|gimmighoul||||||||||||||||||True|2024-08-17 12:03:45.548364
1000|gholdengo|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
1001|wo-chien||||||||||||||||||True|2024-08-17 12:03:45.548364
1002|chien-pao||||||||||||||||||True|2024-08-17 12:03:45.548364
1003|ting-lu||||||||||||||||||True|2024-08-17 12:03:45.548364
1004|chi-yu||||||||||||||||||True|2024-08-17 12:03:45.548364
1005|roaring-moon||||||||||||||||||True|2024-08-17 12:03:45.548364
1006|iron-valiant||||||||||||||||||True|2024-08-17 12:03:45.548364
1007|koraidon||||||||||||||||||True|2024-08-17 12:03:45.548364
1008|miraidon||||||||||||||||||True|2024-08-17 12:03:45.548364
1009|walking-wake||||||||||||||||||True|2024-08-17 12:03:45.548364
1010|iron-leaves||||||||||||||||||True|2024-08-17 12:03:45.548364
1011|applin||||||||||||||||||True|2024-08-17 12:03:45.548364
1011|flapple|||{'name': 'tart-apple', 'url': 'https://pokeapi.co/api/v2/item/1175/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
1011|appletun|||{'name': 'sweet-apple', 'url': 'https://pokeapi.co/api/v2/item/1174/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
1011|dipplin||||||||||||||||||False|2024-08-17 12:03:45.548364
1011|hydrapple||||||||||||||||||False|2024-08-17 12:03:45.548364
1012|poltchageist||||||||||||||||||True|2024-08-17 12:03:45.548364
1012|sinistcha||||||||||||||||||False|2024-08-17 12:03:45.548364
1013|poltchageist||||||||||||||||||True|2024-08-17 12:03:45.548364
1013|sinistcha||||||||||||||||||False|2024-08-17 12:03:45.548364
1014|okidogi||||||||||||||||||True|2024-08-17 12:03:45.548364
1015|munkidori||||||||||||||||||True|2024-08-17 12:03:45.548364
1016|fezandipiti||||||||||||||||||True|2024-08-17 12:03:45.548364
1017|ogerpon||||||||||||||||||True|2024-08-17 12:03:45.548364
1018|duraludon||||||||||||||||||True|2024-08-17 12:03:45.548364
1018|archaludon||||||||||||||||||False|2024-08-17 12:03:45.548364
1019|applin||||||||||||||||||True|2024-08-17 12:03:45.548364
1019|flapple|||{'name': 'tart-apple', 'url': 'https://pokeapi.co/api/v2/item/1175/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
1019|appletun|||{'name': 'sweet-apple', 'url': 'https://pokeapi.co/api/v2/item/1174/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
1019|dipplin||||||||||||||||||False|2024-08-17 12:03:45.548364
1019|hydrapple||||||||||||||||||False|2024-08-17 12:03:45.548364
1020|gouging-fire||||||||||||||||||True|2024-08-17 12:03:45.548364
1021|raging-bolt||||||||||||||||||True|2024-08-17 12:03:45.548364
1022|iron-boulder||||||||||||||||||True|2024-08-17 12:03:45.548364
1023|iron-crown||||||||||||||||||True|2024-08-17 12:03:45.548364
1024|terapagos||||||||||||||||||True|2024-08-17 12:03:45.548364
1025|pecharunt||||||||||||||||||True|2024-08-17 12:03:45.548364
10001|deoxys||||||||||||||||||True|2024-08-17 12:03:45.548364
10002|deoxys||||||||||||||||||True|2024-08-17 12:03:45.548364
10003|deoxys||||||||||||||||||True|2024-08-17 12:03:45.548364
10004|burmy||||||||||||||||||True|2024-08-17 12:03:45.548364
10004|wormadam|1|||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
10004|mothim|2|||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
10005|burmy||||||||||||||||||True|2024-08-17 12:03:45.548364
10005|wormadam|1|||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
10005|mothim|2|||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
10006|shaymin||||||||||||||||||True|2024-08-17 12:03:45.548364
10007|giratina||||||||||||||||||True|2024-08-17 12:03:45.548364
10008|rotom||||||||||||||||||True|2024-08-17 12:03:45.548364
10009|rotom||||||||||||||||||True|2024-08-17 12:03:45.548364
10010|rotom||||||||||||||||||True|2024-08-17 12:03:45.548364
10011|rotom||||||||||||||||||True|2024-08-17 12:03:45.548364
10012|rotom||||||||||||||||||True|2024-08-17 12:03:45.548364
10013|castform||||||||||||||||||True|2024-08-17 12:03:45.548364
10014|castform||||||||||||||||||True|2024-08-17 12:03:45.548364
10015|castform||||||||||||||||||True|2024-08-17 12:03:45.548364
10016|basculin||||||||||||||||||True|2024-08-17 12:03:45.548364
10016|basculegion|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
10017|darumaka||||||||||||||||||True|2024-08-17 12:03:45.548364
10017|darmanitan||||||||||35|False||||||False|False|2024-08-17 12:03:45.548364
10018|meloetta||||||||||||||||||True|2024-08-17 12:03:45.548364
10019|tornadus||||||||||||||||||True|2024-08-17 12:03:45.548364
10020|thundurus||||||||||||||||||True|2024-08-17 12:03:45.548364
10021|landorus||||||||||||||||||True|2024-08-17 12:03:45.548364
10022|kyurem||||||||||||||||||True|2024-08-17 12:03:45.548364
10023|kyurem||||||||||||||||||True|2024-08-17 12:03:45.548364
10024|keldeo||||||||||||||||||True|2024-08-17 12:03:45.548364
10025|espurr||||||||||||||||||True|2024-08-17 12:03:45.548364
10025|meowstic||||||||||25|False||||||False|False|2024-08-17 12:03:45.548364
10026|honedge||||||||||||||||||True|2024-08-17 12:03:45.548364
10026|doublade||||||||||35|False||||||False|False|2024-08-17 12:03:45.548364
10026|aegislash|||{'name': 'dusk-stone', 'url': 'https://pokeapi.co/api/v2/item/108/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10027|pumpkaboo||||||||||||||||||True|2024-08-17 12:03:45.548364
10027|gourgeist|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
10028|pumpkaboo||||||||||||||||||True|2024-08-17 12:03:45.548364
10028|gourgeist|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
10029|pumpkaboo||||||||||||||||||True|2024-08-17 12:03:45.548364
10029|gourgeist|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
10030|pumpkaboo||||||||||||||||||True|2024-08-17 12:03:45.548364
10030|gourgeist|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
10031|pumpkaboo||||||||||||||||||True|2024-08-17 12:03:45.548364
10031|gourgeist|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
10032|pumpkaboo||||||||||||||||||True|2024-08-17 12:03:45.548364
10032|gourgeist|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
10033|bulbasaur||||||||||||||||||True|2024-08-17 12:03:45.548364
10033|ivysaur||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
10033|venusaur||||||||||32|False||||||False|False|2024-08-17 12:03:45.548364
10034|charmander||||||||||||||||||True|2024-08-17 12:03:45.548364
10034|charmeleon||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
10034|charizard||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
10035|charmander||||||||||||||||||True|2024-08-17 12:03:45.548364
10035|charmeleon||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
10035|charizard||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
10036|squirtle||||||||||||||||||True|2024-08-17 12:03:45.548364
10036|wartortle||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
10036|blastoise||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
10037|abra||||||||||||||||||True|2024-08-17 12:03:45.548364
10037|kadabra||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
10037|alakazam|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
10038|gastly||||||||||||||||||True|2024-08-17 12:03:45.548364
10038|haunter||||||||||25|False||||||False|False|2024-08-17 12:03:45.548364
10038|gengar|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
10039|kangaskhan||||||||||||||||||True|2024-08-17 12:03:45.548364
10040|pinsir||||||||||||||||||True|2024-08-17 12:03:45.548364
10041|magikarp||||||||||||||||||True|2024-08-17 12:03:45.548364
10041|gyarados||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
10042|aerodactyl||||||||||||||||||True|2024-08-17 12:03:45.548364
10043|mewtwo||||||||||||||||||True|2024-08-17 12:03:45.548364
10044|mewtwo||||||||||||||||||True|2024-08-17 12:03:45.548364
10045|mareep||||||||||||||||||True|2024-08-17 12:03:45.548364
10045|flaaffy||||||||||15|False||||||False|False|2024-08-17 12:03:45.548364
10045|ampharos||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
10046|scyther||||||||||||||||||True|2024-08-17 12:03:45.548364
10046|scizor||{'name': 'metal-coat', 'url': 'https://pokeapi.co/api/v2/item/210/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
10046|kleavor|||{'name': 'black-augurite', 'url': 'https://pokeapi.co/api/v2/item/10001/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10047|heracross||||||||||||||||||True|2024-08-17 12:03:45.548364
10048|houndour||||||||||||||||||True|2024-08-17 12:03:45.548364
10048|houndoom||||||||||24|False||||||False|False|2024-08-17 12:03:45.548364
10049|larvitar||||||||||||||||||True|2024-08-17 12:03:45.548364
10049|pupitar||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
10049|tyranitar||||||||||55|False||||||False|False|2024-08-17 12:03:45.548364
10050|torchic||||||||||||||||||True|2024-08-17 12:03:45.548364
10050|combusken||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
10050|blaziken||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
10051|ralts||||||||||||||||||True|2024-08-17 12:03:45.548364
10051|kirlia||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
10051|gardevoir||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
10051|gallade|2||{'name': 'dawn-stone', 'url': 'https://pokeapi.co/api/v2/item/109/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10052|mawile||||||||||||||||||True|2024-08-17 12:03:45.548364
10053|aron||||||||||||||||||True|2024-08-17 12:03:45.548364
10053|lairon||||||||||32|False||||||False|False|2024-08-17 12:03:45.548364
10053|aggron||||||||||42|False||||||False|False|2024-08-17 12:03:45.548364
10054|meditite||||||||||||||||||True|2024-08-17 12:03:45.548364
10054|medicham||||||||||37|False||||||False|False|2024-08-17 12:03:45.548364
10055|electrike||||||||||||||||||True|2024-08-17 12:03:45.548364
10055|manectric||||||||||26|False||||||False|False|2024-08-17 12:03:45.548364
10056|shuppet||||||||||||||||||True|2024-08-17 12:03:45.548364
10056|banette||||||||||37|False||||||False|False|2024-08-17 12:03:45.548364
10057|absol||||||||||||||||||True|2024-08-17 12:03:45.548364
10058|gible||||||||||||||||||True|2024-08-17 12:03:45.548364
10058|gabite||||||||||24|False||||||False|False|2024-08-17 12:03:45.548364
10058|garchomp||||||||||48|False||||||False|False|2024-08-17 12:03:45.548364
10059|riolu||||||||||||||||||True|2024-08-17 12:03:45.548364
10059|lucario|||||||||160||False||||day||False|False|2024-08-17 12:03:45.548364
10060|snover||||||||||||||||||True|2024-08-17 12:03:45.548364
10060|abomasnow||||||||||40|False||||||False|False|2024-08-17 12:03:45.548364
10061|flabebe||||||||||||||||||True|2024-08-17 12:03:45.548364
10061|floette||||||||||19|False||||||False|False|2024-08-17 12:03:45.548364
10061|florges|||{'name': 'shiny-stone', 'url': 'https://pokeapi.co/api/v2/item/107/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10062|latias||||||||||||||||||True|2024-08-17 12:03:45.548364
10063|latios||||||||||||||||||True|2024-08-17 12:03:45.548364
10064|mudkip||||||||||||||||||True|2024-08-17 12:03:45.548364
10064|marshtomp||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
10064|swampert||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
10065|treecko||||||||||||||||||True|2024-08-17 12:03:45.548364
10065|grovyle||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
10065|sceptile||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
10066|sableye||||||||||||||||||True|2024-08-17 12:03:45.548364
10067|swablu||||||||||||||||||True|2024-08-17 12:03:45.548364
10067|altaria||||||||||35|False||||||False|False|2024-08-17 12:03:45.548364
10068|ralts||||||||||||||||||True|2024-08-17 12:03:45.548364
10068|kirlia||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
10068|gardevoir||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
10068|gallade|2||{'name': 'dawn-stone', 'url': 'https://pokeapi.co/api/v2/item/109/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10069|audino||||||||||||||||||True|2024-08-17 12:03:45.548364
10070|carvanha||||||||||||||||||True|2024-08-17 12:03:45.548364
10070|sharpedo||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
10071|slowpoke||||||||||||||||||True|2024-08-17 12:03:45.548364
10071|slowbro||||||||||37|False||||||False|False|2024-08-17 12:03:45.548364
10071|slowking||{'name': 'kings-rock', 'url': 'https://pokeapi.co/api/v2/item/198/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
10072|onix||||||||||||||||||True|2024-08-17 12:03:45.548364
10072|steelix||{'name': 'metal-coat', 'url': 'https://pokeapi.co/api/v2/item/210/'}|||||||||False||||||False|False|2024-08-17 12:03:45.548364
10073|pidgey||||||||||||||||||True|2024-08-17 12:03:45.548364
10073|pidgeotto||||||||||18|False||||||False|False|2024-08-17 12:03:45.548364
10073|pidgeot||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
10074|snorunt||||||||||||||||||True|2024-08-17 12:03:45.548364
10074|glalie||||||||||42|False||||||False|False|2024-08-17 12:03:45.548364
10074|froslass|1||{'name': 'dawn-stone', 'url': 'https://pokeapi.co/api/v2/item/109/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10075|diancie||||||||||||||||||True|2024-08-17 12:03:45.548364
10076|beldum||||||||||||||||||True|2024-08-17 12:03:45.548364
10076|metang||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
10076|metagross||||||||||45|False||||||False|False|2024-08-17 12:03:45.548364
10077|kyogre||||||||||||||||||True|2024-08-17 12:03:45.548364
10078|groudon||||||||||||||||||True|2024-08-17 12:03:45.548364
10079|rayquaza||||||||||||||||||True|2024-08-17 12:03:45.548364
10080|pichu||||||||||||||||||True|2024-08-17 12:03:45.548364
10080|pikachu|||||||||220||False||||||False|False|2024-08-17 12:03:45.548364
10080|raichu|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10081|pichu||||||||||||||||||True|2024-08-17 12:03:45.548364
10081|pikachu|||||||||220||False||||||False|False|2024-08-17 12:03:45.548364
10081|raichu|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10082|pichu||||||||||||||||||True|2024-08-17 12:03:45.548364
10082|pikachu|||||||||220||False||||||False|False|2024-08-17 12:03:45.548364
10082|raichu|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10083|pichu||||||||||||||||||True|2024-08-17 12:03:45.548364
10083|pikachu|||||||||220||False||||||False|False|2024-08-17 12:03:45.548364
10083|raichu|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10084|pichu||||||||||||||||||True|2024-08-17 12:03:45.548364
10084|pikachu|||||||||220||False||||||False|False|2024-08-17 12:03:45.548364
10084|raichu|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10085|pichu||||||||||||||||||True|2024-08-17 12:03:45.548364
10085|pikachu|||||||||220||False||||||False|False|2024-08-17 12:03:45.548364
10085|raichu|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10086|hoopa||||||||||||||||||True|2024-08-17 12:03:45.548364
10087|numel||||||||||||||||||True|2024-08-17 12:03:45.548364
10087|camerupt||||||||||33|False||||||False|False|2024-08-17 12:03:45.548364
10088|buneary||||||||||||||||||True|2024-08-17 12:03:45.548364
10088|lopunny|||||||||160||False||||||False|False|2024-08-17 12:03:45.548364
10089|bagon||||||||||||||||||True|2024-08-17 12:03:45.548364
10089|shelgon||||||||||30|False||||||False|False|2024-08-17 12:03:45.548364
10089|salamence||||||||||50|False||||||False|False|2024-08-17 12:03:45.548364
10090|weedle||||||||||||||||||True|2024-08-17 12:03:45.548364
10090|kakuna||||||||||7|False||||||False|False|2024-08-17 12:03:45.548364
10090|beedrill||||||||||10|False||||||False|False|2024-08-17 12:03:45.548364
10091|rattata||||||||||||||||||True|2024-08-17 12:03:45.548364
10091|raticate||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
10092|rattata||||||||||||||||||True|2024-08-17 12:03:45.548364
10092|raticate||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
10093|rattata||||||||||||||||||True|2024-08-17 12:03:45.548364
10093|raticate||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
10094|pichu||||||||||||||||||True|2024-08-17 12:03:45.548364
10094|pikachu|||||||||220||False||||||False|False|2024-08-17 12:03:45.548364
10094|raichu|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10095|pichu||||||||||||||||||True|2024-08-17 12:03:45.548364
10095|pikachu|||||||||220||False||||||False|False|2024-08-17 12:03:45.548364
10095|raichu|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10096|pichu||||||||||||||||||True|2024-08-17 12:03:45.548364
10096|pikachu|||||||||220||False||||||False|False|2024-08-17 12:03:45.548364
10096|raichu|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10097|pichu||||||||||||||||||True|2024-08-17 12:03:45.548364
10097|pikachu|||||||||220||False||||||False|False|2024-08-17 12:03:45.548364
10097|raichu|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10098|pichu||||||||||||||||||True|2024-08-17 12:03:45.548364
10098|pikachu|||||||||220||False||||||False|False|2024-08-17 12:03:45.548364
10098|raichu|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10099|pichu||||||||||||||||||True|2024-08-17 12:03:45.548364
10099|pikachu|||||||||220||False||||||False|False|2024-08-17 12:03:45.548364
10099|raichu|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10100|pichu||||||||||||||||||True|2024-08-17 12:03:45.548364
10100|pikachu|||||||||220||False||||||False|False|2024-08-17 12:03:45.548364
10100|raichu|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10101|sandshrew||||||||||||||||||True|2024-08-17 12:03:45.548364
10101|sandslash||||||||||22|False||||||False|False|2024-08-17 12:03:45.548364
10102|sandshrew||||||||||||||||||True|2024-08-17 12:03:45.548364
10102|sandslash||||||||||22|False||||||False|False|2024-08-17 12:03:45.548364
10103|vulpix||||||||||||||||||True|2024-08-17 12:03:45.548364
10103|ninetales|||{'name': 'fire-stone', 'url': 'https://pokeapi.co/api/v2/item/82/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10104|vulpix||||||||||||||||||True|2024-08-17 12:03:45.548364
10104|ninetales|||{'name': 'fire-stone', 'url': 'https://pokeapi.co/api/v2/item/82/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10105|diglett||||||||||||||||||True|2024-08-17 12:03:45.548364
10105|dugtrio||||||||||26|False||||||False|False|2024-08-17 12:03:45.548364
10106|diglett||||||||||||||||||True|2024-08-17 12:03:45.548364
10106|dugtrio||||||||||26|False||||||False|False|2024-08-17 12:03:45.548364
10107|meowth||||||||||||||||||True|2024-08-17 12:03:45.548364
10107|persian||||||||||28|False||||||False|False|2024-08-17 12:03:45.548364
10107|perrserker||||||||||28|False||||||False|False|2024-08-17 12:03:45.548364
10108|meowth||||||||||||||||||True|2024-08-17 12:03:45.548364
10108|persian||||||||||28|False||||||False|False|2024-08-17 12:03:45.548364
10108|perrserker||||||||||28|False||||||False|False|2024-08-17 12:03:45.548364
10109|geodude||||||||||||||||||True|2024-08-17 12:03:45.548364
10109|graveler||||||||||25|False||||||False|False|2024-08-17 12:03:45.548364
10109|golem|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
10110|geodude||||||||||||||||||True|2024-08-17 12:03:45.548364
10110|graveler||||||||||25|False||||||False|False|2024-08-17 12:03:45.548364
10110|golem|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
10111|geodude||||||||||||||||||True|2024-08-17 12:03:45.548364
10111|graveler||||||||||25|False||||||False|False|2024-08-17 12:03:45.548364
10111|golem|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
10112|grimer||||||||||||||||||True|2024-08-17 12:03:45.548364
10112|muk||||||||||38|False||||||False|False|2024-08-17 12:03:45.548364
10113|grimer||||||||||||||||||True|2024-08-17 12:03:45.548364
10113|muk||||||||||38|False||||||False|False|2024-08-17 12:03:45.548364
10114|exeggcute||||||||||||||||||True|2024-08-17 12:03:45.548364
10114|exeggutor|||{'name': 'leaf-stone', 'url': 'https://pokeapi.co/api/v2/item/85/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10115|cubone||||||||||||||||||True|2024-08-17 12:03:45.548364
10115|marowak||||||||||28|False||||||False|False|2024-08-17 12:03:45.548364
10116|froakie||||||||||||||||||True|2024-08-17 12:03:45.548364
10116|frogadier||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
10116|greninja||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
10117|froakie||||||||||||||||||True|2024-08-17 12:03:45.548364
10117|frogadier||||||||||16|False||||||False|False|2024-08-17 12:03:45.548364
10117|greninja||||||||||36|False||||||False|False|2024-08-17 12:03:45.548364
10118|zygarde||||||||||||||||||True|2024-08-17 12:03:45.548364
10119|zygarde||||||||||||||||||True|2024-08-17 12:03:45.548364
10120|zygarde||||||||||||||||||True|2024-08-17 12:03:45.548364
10121|yungoos||||||||||||||||||True|2024-08-17 12:03:45.548364
10121|gumshoos||||||||||20|False||||day||False|False|2024-08-17 12:03:45.548364
10122|grubbin||||||||||||||||||True|2024-08-17 12:03:45.548364
10122|charjabug||||||||||20|False||||||False|False|2024-08-17 12:03:45.548364
10122|vikavolt|||||||||||False||||||False|False|2024-08-17 12:03:45.548364
10123|oricorio||||||||||||||||||True|2024-08-17 12:03:45.548364
10124|oricorio||||||||||||||||||True|2024-08-17 12:03:45.548364
10125|oricorio||||||||||||||||||True|2024-08-17 12:03:45.548364
10126|rockruff||||||||||||||||||True|2024-08-17 12:03:45.548364
10126|lycanroc||||||||||25|False||||day||False|False|2024-08-17 12:03:45.548364
10127|wishiwashi||||||||||||||||||True|2024-08-17 12:03:45.548364
10128|fomantis||||||||||||||||||True|2024-08-17 12:03:45.548364
10128|lurantis||||||||||34|False||||day||False|False|2024-08-17 12:03:45.548364
10129|salandit||||||||||||||||||True|2024-08-17 12:03:45.548364
10129|salazzle|1|||||||||33|False||||||False|False|2024-08-17 12:03:45.548364
10130|minior||||||||||||||||||True|2024-08-17 12:03:45.548364
10131|minior||||||||||||||||||True|2024-08-17 12:03:45.548364
10132|minior||||||||||||||||||True|2024-08-17 12:03:45.548364
10133|minior||||||||||||||||||True|2024-08-17 12:03:45.548364
10134|minior||||||||||||||||||True|2024-08-17 12:03:45.548364
10135|minior||||||||||||||||||True|2024-08-17 12:03:45.548364
10136|minior||||||||||||||||||True|2024-08-17 12:03:45.548364
10137|minior||||||||||||||||||True|2024-08-17 12:03:45.548364
10138|minior||||||||||||||||||True|2024-08-17 12:03:45.548364
10139|minior||||||||||||||||||True|2024-08-17 12:03:45.548364
10140|minior||||||||||||||||||True|2024-08-17 12:03:45.548364
10141|minior||||||||||||||||||True|2024-08-17 12:03:45.548364
10142|minior||||||||||||||||||True|2024-08-17 12:03:45.548364
10143|mimikyu||||||||||||||||||True|2024-08-17 12:03:45.548364
10144|mimikyu||||||||||||||||||True|2024-08-17 12:03:45.548364
10145|mimikyu||||||||||||||||||True|2024-08-17 12:03:45.548364
10146|jangmo-o||||||||||||||||||True|2024-08-17 12:03:45.548364
10146|hakamo-o||||||||||35|False||||||False|False|2024-08-17 12:03:45.548364
10146|kommo-o||||||||||45|False||||||False|False|2024-08-17 12:03:45.548364
10147|magearna||||||||||||||||||True|2024-08-17 12:03:45.548364
10148|pichu||||||||||||||||||True|2024-08-17 12:03:45.548364
10148|pikachu|||||||||220||False||||||False|False|2024-08-17 12:03:45.548364
10148|raichu|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
10149|cubone||||||||||||||||||True|2024-08-17 12:03:45.548364
10149|marowak||||||||||28|False||||||False|False|2024-08-17 12:03:45.548364
10150|cutiefly||||||||||||||||||True|2024-08-17 12:03:45.548364
10150|ribombee||||||||||25|False||||||False|False|2024-08-17 12:03:45.548364
10151|rockruff||||||||||||||||||True|2024-08-17 12:03:45.548364
10151|lycanroc||||||||||25|False||||day||False|False|2024-08-17 12:03:45.548364
10152|rockruff||||||||||||||||||True|2024-08-17 12:03:45.548364
10152|lycanroc||||||||||25|False||||day||False|False|2024-08-17 12:03:45.548364
10153|dewpider||||||||||||||||||True|2024-08-17 12:03:45.548364
10153|araquanid||||||||||22|False||||||False|False|2024-08-17 12:03:45.548364
10154|togedemaru||||||||||||||||||True|2024-08-17 12:03:45.548364
10155|necrozma||||||||||||||||||True|2024-08-17 12:03:45.548364
10156|necrozma||||||||||||||||||True|2024-08-17 12:03:45.548364
10157|necrozma||||||||||||||||||True|2024-08-17 12:03:45.548364
10158|pichu||||||||||||||||||True|2024-08-17 12:03:45.548364
10158|pikachu|||||||||220||False||||||False|False|2024-08-17 12:03:45.548364
10158|raichu|||{'name': 'thunder-stone', 'url': 'https://pokeapi.co/api/v2/item/83/'}||||||||False||||||False|False|2024-08-17 12:03:45.548364
