pkmn_id|ability_id|ability_name|ability_is_hidden|ability_description|extraer_datetime
905|126|contrary|True|Reverses any stat changes affecting the Pokémon so that attempts to boost its stats instead lower them—and attempts to lower its stats will boost them.|2024-08-09 10:49:15.048744
906|65|overgrow|False|Powers up Grass-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
906|168|protean|True|Changes the Pokémon's type to the type of the move it's about to use. This works only once each time the Pokémon enters battle.|2024-08-09 10:49:15.048744
907|65|overgrow|False|Powers up Grass-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
907|168|protean|True|Changes the Pokémon's type to the type of the move it's about to use. This works only once each time the Pokémon enters battle.|2024-08-09 10:49:15.048744
908|65|overgrow|False|Powers up Grass-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
908|168|protean|True|Changes the Pokémon's type to the type of the move it's about to use. This works only once each time the Pokémon enters battle.|2024-08-09 10:49:15.048744
909|66|blaze|False|Powers up Fire-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
909|109|unaware|True|When attacking, the Pokémon ignores the target's stat changes.|2024-08-09 10:49:15.048744
910|66|blaze|False|Powers up Fire-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
910|109|unaware|True|When attacking, the Pokémon ignores the target's stat changes.|2024-08-09 10:49:15.048744
911|66|blaze|False|Powers up Fire-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
911|109|unaware|True|When attacking, the Pokémon ignores the target's stat changes.|2024-08-09 10:49:15.048744
912|67|torrent|False|Powers up Water-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
912|153|moxie|True|When the Pokémon knocks out a target, it shows moxie, which boosts its Attack stat.|2024-08-09 10:49:15.048744
913|67|torrent|False|Powers up Water-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
913|153|moxie|True|When the Pokémon knocks out a target, it shows moxie, which boosts its Attack stat.|2024-08-09 10:49:15.048744
914|67|torrent|False|Powers up Water-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
914|153|moxie|True|When the Pokémon knocks out a target, it shows moxie, which boosts its Attack stat.|2024-08-09 10:49:15.048744
915|165|aroma-veil|False|Protects the Pokémon and its allies from effects that prevent the use of moves.|2024-08-09 10:49:15.048744
915|82|gluttony|False|If the Pokémon is holding a Berry to be eaten when its HP is low, it will instead eat the Berry when its HP drops to half or less.|2024-08-09 10:49:15.048744
915|47|thick-fat|True|The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.|2024-08-09 10:49:15.048744
916|268|lingering-aroma|False|Contact with the Pokémon changes the attacker's Ability to Lingering Aroma.|2024-08-09 10:49:15.048744
916|82|gluttony|False|If the Pokémon is holding a Berry to be eaten when its HP is low, it will instead eat the Berry when its HP drops to half or less.|2024-08-09 10:49:15.048744
916|47|thick-fat|True|The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.|2024-08-09 10:49:15.048744
917|15|insomnia|False|The Pokémon's insomnia prevents it from falling asleep.|2024-08-09 10:49:15.048744
917|198|stakeout|True|Doubles the damage dealt to a target that has just switched into battle.|2024-08-09 10:49:15.048744
918|15|insomnia|False|The Pokémon's insomnia prevents it from falling asleep.|2024-08-09 10:49:15.048744
918|198|stakeout|True|Doubles the damage dealt to a target that has just switched into battle.|2024-08-09 10:49:15.048744
919|68|swarm|False|Powers up Bug-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
919|110|tinted-lens|True|The Pokémon can use “not very effective” moves to deal regular damage.|2024-08-09 10:49:15.048744
920|68|swarm|False|Powers up Bug-type moves when the Pokémon's HP is low.|2024-08-09 10:49:15.048744
920|110|tinted-lens|True|The Pokémon can use “not very effective” moves to deal regular damage.|2024-08-09 10:49:15.048744
921|9|static|False|The Pokémon is charged with static electricity and may paralyze attackers that make direct contact with it.|2024-08-09 10:49:15.048744
921|30|natural-cure|False|The Pokémon's status conditions are cured when it switches out.|2024-08-09 10:49:15.048744
921|89|iron-fist|True|Powers up punching moves.|2024-08-09 10:49:15.048744
922|10|volt-absorb|False|If hit by an Electric-type move, the Pokémon has its HP restored instead of taking damage.|2024-08-09 10:49:15.048744
922|30|natural-cure|False|The Pokémon's status conditions are cured when it switches out.|2024-08-09 10:49:15.048744
922|89|iron-fist|True|Powers up punching moves.|2024-08-09 10:49:15.048744
923|10|volt-absorb|False|If hit by an Electric-type move, the Pokémon has its HP restored instead of taking damage.|2024-08-09 10:49:15.048744
923|30|natural-cure|False|The Pokémon's status conditions are cured when it switches out.|2024-08-09 10:49:15.048744
923|89|iron-fist|True|Powers up punching moves.|2024-08-09 10:49:15.048744
924|50|run-away|False|Enables a sure getaway from wild Pokémon.|2024-08-09 10:49:15.048744
924|53|pickup|False|The Pokémon may pick up an item another Pokémon used during a battle. It may pick up items outside of battle, too.|2024-08-09 10:49:15.048744
924|20|own-tempo|True|The Pokémon sticks to its own tempo, preventing it from becoming confused or being affected by Intimidate.|2024-08-09 10:49:15.048744
925|132|friend-guard|False|Reduces damage dealt to allies.|2024-08-09 10:49:15.048744
925|167|cheek-pouch|False|The Pokémon's HP is restored when it eats any Berry, in addition to the Berry's usual effect.|2024-08-09 10:49:15.048744
925|101|technician|True|Powers up weak moves so the Pokémon can deal more damage with them.|2024-08-09 10:49:15.048744
926|20|own-tempo|False|The Pokémon sticks to its own tempo, preventing it from becoming confused or being affected by Intimidate.|2024-08-09 10:49:15.048744
926|103|klutz|True|The Pokémon can't use any held items.|2024-08-09 10:49:15.048744
927|273|well-baked-body|False|The Pokémon takes no damage when hit by Fire-type moves. Instead, its Defense stat is sharply boosted.|2024-08-09 10:49:15.048744
927|165|aroma-veil|True|Protects the Pokémon and its allies from effects that prevent the use of moves.|2024-08-09 10:49:15.048744
928|48|early-bird|False|The Pokémon awakens from sleep twice as fast as other Pokémon.|2024-08-09 10:49:15.048744
928|139|harvest|True|May create another Berry after one is used.|2024-08-09 10:49:15.048744
929|48|early-bird|False|The Pokémon awakens from sleep twice as fast as other Pokémon.|2024-08-09 10:49:15.048744
929|139|harvest|True|May create another Berry after one is used.|2024-08-09 10:49:15.048744
930|269|seed-sower|False|Turns the ground into Grassy Terrain when the Pokémon is hit by an attack.|2024-08-09 10:49:15.048744
930|139|harvest|True|May create another Berry after one is used.|2024-08-09 10:49:15.048744
931|22|intimidate|False|When the Pokémon enters a battle, it intimidates opposing Pokémon and makes them cower, lowering their Attack stats.|2024-08-09 10:49:15.048744
931|55|hustle|False|Boosts the Pokémon's Attack stat but lowers its accuracy.|2024-08-09 10:49:15.048744
931|62|guts|True|It's so gutsy that having a status condition boosts the Pokémon's Attack stat.|2024-08-09 10:49:15.048744
932|272|purifying-salt|False|The Pokémon's pure salt protects it from status conditions and halves the damage taken from Ghost-type moves.|2024-08-09 10:49:15.048744
932|5|sturdy|False|The Pokémon cannot be knocked out by a single hit as long as its HP is full. One-hit KO moves will also fail to knock it out.|2024-08-09 10:49:15.048744
932|29|clear-body|True|Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.|2024-08-09 10:49:15.048744
933|272|purifying-salt|False|The Pokémon's pure salt protects it from status conditions and halves the damage taken from Ghost-type moves.|2024-08-09 10:49:15.048744
933|5|sturdy|False|The Pokémon cannot be knocked out by a single hit as long as its HP is full. One-hit KO moves will also fail to knock it out.|2024-08-09 10:49:15.048744
933|29|clear-body|True|Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.|2024-08-09 10:49:15.048744
934|272|purifying-salt|False|The Pokémon's pure salt protects it from status conditions and halves the damage taken from Ghost-type moves.|2024-08-09 10:49:15.048744
934|5|sturdy|False|The Pokémon cannot be knocked out by a single hit as long as its HP is full. One-hit KO moves will also fail to knock it out.|2024-08-09 10:49:15.048744
934|29|clear-body|True|Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.|2024-08-09 10:49:15.048744
935|18|flash-fire|False|If hit by a Fire-type move, the Pokémon absorbs the flames and uses them to power up its own Fire-type moves.|2024-08-09 10:49:15.048744
935|49|flame-body|True|Contact with the Pokémon may burn the attacker.|2024-08-09 10:49:15.048744
936|18|flash-fire|False|If hit by a Fire-type move, the Pokémon absorbs the flames and uses them to power up its own Fire-type moves.|2024-08-09 10:49:15.048744
936|133|weak-armor|True|The Pokémon's Defense stat is lowered when it takes damage from physical moves, but its Speed stat is sharply boosted.|2024-08-09 10:49:15.048744
937|18|flash-fire|False|If hit by a Fire-type move, the Pokémon absorbs the flames and uses them to power up its own Fire-type moves.|2024-08-09 10:49:15.048744
937|133|weak-armor|True|The Pokémon's Defense stat is lowered when it takes damage from physical moves, but its Speed stat is sharply boosted.|2024-08-09 10:49:15.048744
938|20|own-tempo|False|The Pokémon sticks to its own tempo, preventing it from becoming confused or being affected by Intimidate.|2024-08-09 10:49:15.048744
938|9|static|False|The Pokémon is charged with static electricity and may paralyze attackers that make direct contact with it.|2024-08-09 10:49:15.048744
938|6|damp|True|The Pokémon dampens its surroundings, preventing all Pokémon from using explosive moves such as Self-Destruct.|2024-08-09 10:49:15.048744
939|280|electromorphosis|False|The Pokémon becomes charged when it takes damage, boosting the power of the next Electric-type move the Pokémon uses.|2024-08-09 10:49:15.048744
939|9|static|False|The Pokémon is charged with static electricity and may paralyze attackers that make direct contact with it.|2024-08-09 10:49:15.048744
939|6|damp|True|The Pokémon dampens its surroundings, preventing all Pokémon from using explosive moves such as Self-Destruct.|2024-08-09 10:49:15.048744
940|277|wind-power|False|The Pokémon becomes charged when it is hit by a wind move, boosting the power of the next Electric-type move the Pokémon uses.|2024-08-09 10:49:15.048744
940|10|volt-absorb|False|If hit by an Electric-type move, the Pokémon has its HP restored instead of taking damage.|2024-08-09 10:49:15.048744
940|172|competitive|True|Boosts the Pokémon's Sp. Atk stat sharply when its stats are lowered by an opposing Pokémon.|2024-08-09 10:49:15.048744
941|277|wind-power|False|The Pokémon becomes charged when it is hit by a wind move, boosting the power of the next Electric-type move the Pokémon uses.|2024-08-09 10:49:15.048744
941|10|volt-absorb|False|If hit by an Electric-type move, the Pokémon has its HP restored instead of taking damage.|2024-08-09 10:49:15.048744
941|172|competitive|True|Boosts the Pokémon's Sp. Atk stat sharply when its stats are lowered by an opposing Pokémon.|2024-08-09 10:49:15.048744
942|22|intimidate|False|When the Pokémon enters a battle, it intimidates opposing Pokémon and makes them cower, lowering their Attack stats.|2024-08-09 10:49:15.048744
942|50|run-away|False|Enables a sure getaway from wild Pokémon.|2024-08-09 10:49:15.048744
942|198|stakeout|True|Doubles the damage dealt to a target that has just switched into battle.|2024-08-09 10:49:15.048744
943|22|intimidate|False|When the Pokémon enters a battle, it intimidates opposing Pokémon and makes them cower, lowering their Attack stats.|2024-08-09 10:49:15.048744
943|275|guard-dog|False|Boosts the Pokémon’s Attack stat if intimidated. Moves and items that would force the Pokémon to switch out also fail to work.|2024-08-09 10:49:15.048744
943|198|stakeout|True|Doubles the damage dealt to a target that has just switched into battle.|2024-08-09 10:49:15.048744
944|84|unburden|False|Boosts the Speed stat if the Pokémon's held item is used or lost.|2024-08-09 10:49:15.048744
944|124|pickpocket|False|The Pokémon steals the held item from attackers that made direct contact with it.|2024-08-09 10:49:15.048744
944|158|prankster|True|Gives priority to the Pokémon's status moves.|2024-08-09 10:49:15.048744
945|84|unburden|False|Boosts the Speed stat if the Pokémon's held item is used or lost.|2024-08-09 10:49:15.048744
945|143|poison-touch|False|May poison a target when the Pokémon makes contact.|2024-08-09 10:49:15.048744
945|158|prankster|True|Gives priority to the Pokémon's status moves.|2024-08-09 10:49:15.048744
946|274|wind-rider|False|Boosts the Pokémon's Attack stat if Tailwind takes effect or if the Pokémon is hit by a wind move. The Pokémon also takes no damage from wind moves.|2024-08-09 10:49:15.048744
946|151|infiltrator|True|The Pokémon's moves are unaffected by the target's barriers, substitutes, and the like.|2024-08-09 10:49:15.048744
947|274|wind-rider|False|Boosts the Pokémon's Attack stat if Tailwind takes effect or if the Pokémon is hit by a wind move. The Pokémon also takes no damage from wind moves.|2024-08-09 10:49:15.048744
947|151|infiltrator|True|The Pokémon's moves are unaffected by the target's barriers, substitutes, and the like.|2024-08-09 10:49:15.048744
948|298|mycelium-might|False|The Pokémon will always act more slowly when using status moves, but these moves will be unimpeded by the Ability of the target.|2024-08-09 10:49:15.048744
948|298|mycelium-might|True|The Pokémon will always act more slowly when using status moves, but these moves will be unimpeded by the Ability of the target.|2024-08-09 10:49:15.048744
949|298|mycelium-might|False|The Pokémon will always act more slowly when using status moves, but these moves will be unimpeded by the Ability of the target.|2024-08-09 10:49:15.048744
949|298|mycelium-might|True|The Pokémon will always act more slowly when using status moves, but these moves will be unimpeded by the Ability of the target.|2024-08-09 10:49:15.048744
950|271|anger-shell|False|When an attack causes its HP to drop to half or less, the Pokémon gets angry. This lowers its Defense and Sp. Def stats but boosts its Attack, Sp. Atk, and Speed stats.|2024-08-09 10:49:15.048744
950|75|shell-armor|False|A hard shell protects the Pokémon from critical hits.|2024-08-09 10:49:15.048744
950|144|regenerator|True|The Pokémon has a little of its HP restored when withdrawn from battle.|2024-08-09 10:49:15.048744
951|34|chlorophyll|False|Boosts the Pokémon's Speed stat in harsh sunlight.|2024-08-09 10:49:15.048744
951|15|insomnia|False|The Pokémon's insomnia prevents it from falling asleep.|2024-08-09 10:49:15.048744
951|103|klutz|True|The Pokémon can't use any held items.|2024-08-09 10:49:15.048744
952|34|chlorophyll|False|Boosts the Pokémon's Speed stat in harsh sunlight.|2024-08-09 10:49:15.048744
952|15|insomnia|False|The Pokémon's insomnia prevents it from falling asleep.|2024-08-09 10:49:15.048744
952|141|moody|True|Every turn, one of the Pokémon's stats will be boosted sharply but another stat will be lowered.|2024-08-09 10:49:15.048744
953|14|compound-eyes|False|The Pokémon's compound eyes boost its accuracy.|2024-08-09 10:49:15.048744
953|61|shed-skin|True|The Pokémon may cure its own status conditions by shedding its skin.|2024-08-09 10:49:15.048744
954|28|synchronize|False|If the Pokémon is burned, paralyzed, or poisoned by another Pokémon, that Pokémon will be inflicted with the same status condition.|2024-08-09 10:49:15.048744
954|140|telepathy|True|The Pokémon anticipates and dodges the attacks of its allies.|2024-08-09 10:49:15.048744
955|107|anticipation|False|The Pokémon can sense an opposing Pokémon's dangerous moves.|2024-08-09 10:49:15.048744
955|119|frisk|False|When it enters a battle, the Pokémon can check an opposing Pokémon's held item.|2024-08-09 10:49:15.048744
955|3|speed-boost|True|The Pokémon's Speed stat is boosted every turn.|2024-08-09 10:49:15.048744
956|290|opportunist|False|If an opponent's stat is boosted, the Pokémon seizes the opportunity to boost the same stat for itself.|2024-08-09 10:49:15.048744
956|119|frisk|False|When it enters a battle, the Pokémon can check an opposing Pokémon's held item.|2024-08-09 10:49:15.048744
956|3|speed-boost|True|The Pokémon's Speed stat is boosted every turn.|2024-08-09 10:49:15.048744
957|104|mold-breaker|False|The Pokémon's moves are unimpeded by the Ability of the target.|2024-08-09 10:49:15.048744
957|20|own-tempo|False|The Pokémon sticks to its own tempo, preventing it from becoming confused or being affected by Intimidate.|2024-08-09 10:49:15.048744
957|124|pickpocket|True|The Pokémon steals the held item from attackers that made direct contact with it.|2024-08-09 10:49:15.048744
958|104|mold-breaker|False|The Pokémon's moves are unimpeded by the Ability of the target.|2024-08-09 10:49:15.048744
958|20|own-tempo|False|The Pokémon sticks to its own tempo, preventing it from becoming confused or being affected by Intimidate.|2024-08-09 10:49:15.048744
958|124|pickpocket|True|The Pokémon steals the held item from attackers that made direct contact with it.|2024-08-09 10:49:15.048744
959|104|mold-breaker|False|The Pokémon's moves are unimpeded by the Ability of the target.|2024-08-09 10:49:15.048744
959|20|own-tempo|False|The Pokémon sticks to its own tempo, preventing it from becoming confused or being affected by Intimidate.|2024-08-09 10:49:15.048744
959|124|pickpocket|True|The Pokémon steals the held item from attackers that made direct contact with it.|2024-08-09 10:49:15.048744
960|183|gooey|False|Contact with the Pokémon lowers the attacker's Speed stat.|2024-08-09 10:49:15.048744
960|155|rattled|False|The Pokémon gets scared when hit by a Dark-, Ghost-, or Bug-type attack or if intimidated, which boosts its Speed stat.|2024-08-09 10:49:15.048744
960|8|sand-veil|True|Boosts the Pokémon's evasiveness in a sandstorm.|2024-08-09 10:49:15.048744
961|183|gooey|False|Contact with the Pokémon lowers the attacker's Speed stat.|2024-08-09 10:49:15.048744
961|155|rattled|False|The Pokémon gets scared when hit by a Dark-, Ghost-, or Bug-type attack or if intimidated, which boosts its Speed stat.|2024-08-09 10:49:15.048744
961|8|sand-veil|True|Boosts the Pokémon's evasiveness in a sandstorm.|2024-08-09 10:49:15.048744
962|145|big-pecks|False|Prevents the Pokémon from having its Defense stat lowered.|2024-08-09 10:49:15.048744
962|51|keen-eye|False|The Pokémon's keen eyes prevent its accuracy from being lowered.|2024-08-09 10:49:15.048744
962|276|rocky-payload|True|Powers up Rock-type moves.|2024-08-09 10:49:15.048744
963|41|water-veil|False|The Pokémon's water veil prevents it from being burned.|2024-08-09 10:49:15.048744
963|41|water-veil|True|The Pokémon's water veil prevents it from being burned.|2024-08-09 10:49:15.048744
964|278|zero-to-hero|False|The Pokémon transforms into its Hero Form when it switches out.|2024-08-09 10:49:15.048744
964|278|zero-to-hero|True|The Pokémon transforms into its Hero Form when it switches out.|2024-08-09 10:49:15.048744
965|142|overcoat|False|The Pokémon takes no damage from sandstorms. It is also protected from the effects of powders and spores.|2024-08-09 10:49:15.048744
965|112|slow-start|True|For five turns, the Pokémon's Attack and Speed stats are halved.|2024-08-09 10:49:15.048744
966|142|overcoat|False|The Pokémon takes no damage from sandstorms. It is also protected from the effects of powders and spores.|2024-08-09 10:49:15.048744
966|111|filter|True|Reduces the power of supereffective attacks that hit the Pokémon.|2024-08-09 10:49:15.048744
967|61|shed-skin|False|The Pokémon may cure its own status conditions by shedding its skin.|2024-08-09 10:49:15.048744
967|144|regenerator|True|The Pokémon has a little of its HP restored when withdrawn from battle.|2024-08-09 10:49:15.048744
968|297|earth-eater|False|If hit by a Ground-type move, the Pokémon has its HP restored instead of taking damage.|2024-08-09 10:49:15.048744
968|8|sand-veil|True|Boosts the Pokémon's evasiveness in a sandstorm.|2024-08-09 10:49:15.048744
969|295|toxic-debris|False|Scatters poison spikes at the feet of the opposing team when the Pokémon takes damage from physical moves.|2024-08-09 10:49:15.048744
969|212|corrosion|True|The Pokémon can poison the target even if it's a Steel or Poison type.|2024-08-09 10:49:15.048744
970|295|toxic-debris|False|Scatters poison spikes at the feet of the opposing team when the Pokémon takes damage from physical moves.|2024-08-09 10:49:15.048744
970|212|corrosion|True|The Pokémon can poison the target even if it's a Steel or Poison type.|2024-08-09 10:49:15.048744
971|53|pickup|False|The Pokémon may pick up an item another Pokémon used during a battle. It may pick up items outside of battle, too.|2024-08-09 10:49:15.048744
971|218|fluffy|True|Halves the damage taken from moves that make direct contact, but doubles that of Fire-type moves.|2024-08-09 10:49:15.048744
972|146|sand-rush|False|Boosts the Pokémon's Speed stat in a sandstorm.|2024-08-09 10:49:15.048744
972|218|fluffy|True|Halves the damage taken from moves that make direct contact, but doubles that of Fire-type moves.|2024-08-09 10:49:15.048744
973|113|scrappy|False|The Pokémon can hit Ghost-type Pokémon with Normal- and Fighting-type moves. It is also unaffected by Intimidate.|2024-08-09 10:49:15.048744
973|77|tangled-feet|False|Boosts the Pokémon's evasiveness if it is confused.|2024-08-09 10:49:15.048744
973|294|costar|True|When the Pokémon enters a battle, it copies an ally's stat changes.|2024-08-09 10:49:15.048744
974|47|thick-fat|False|The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.|2024-08-09 10:49:15.048744
974|81|snow-cloak|False|Boosts the Pokémon's evasiveness in snow.|2024-08-09 10:49:15.048744
974|125|sheer-force|True|Removes any additional effects from the Pokémon's moves, but increases the moves' power.|2024-08-09 10:49:15.048744
975|47|thick-fat|False|The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.|2024-08-09 10:49:15.048744
975|202|slush-rush|False|Boosts the Pokémon's Speed stat in snow.|2024-08-09 10:49:15.048744
975|125|sheer-force|True|Removes any additional effects from the Pokémon's moves, but increases the moves' power.|2024-08-09 10:49:15.048744
976|104|mold-breaker|False|The Pokémon's moves are unimpeded by the Ability of the target.|2024-08-09 10:49:15.048744
976|292|sharpness|True|Powers up slicing moves.|2024-08-09 10:49:15.048744
977|109|unaware|False|When attacking, the Pokémon ignores the target's stat changes.|2024-08-09 10:49:15.048744
977|12|oblivious|False|The Pokémon is oblivious, keeping it from being infatuated, falling for taunts, or being affected by Intimidate.|2024-08-09 10:49:15.048744
977|41|water-veil|True|The Pokémon's water veil prevents it from being burned.|2024-08-09 10:49:15.048744
978|279|commander|False|When the Pokémon enters a battle, it goes inside the mouth of an ally Dondozo if one is on the field. The Pokémon then issues commands from there.|2024-08-09 10:49:15.048744
978|114|storm-drain|True|The Pokémon draws in all Water-type moves. Instead of taking damage from them, its Sp. Atk stat is boosted.|2024-08-09 10:49:15.048744
979|72|vital-spirit|False|The Pokémon is full of vitality, and that prevents it from falling asleep.|2024-08-09 10:49:15.048744
979|39|inner-focus|False|The Pokémon's intense focus prevents it from flinching or being affected by Intimidate.|2024-08-09 10:49:15.048744
979|128|defiant|True|If the Pokémon has any stat lowered by an opposing Pokémon, its Attack stat will be boosted sharply.|2024-08-09 10:49:15.048744
980|38|poison-point|False|Contact with the Pokémon may poison the attacker.|2024-08-09 10:49:15.048744
980|11|water-absorb|False|If hit by a Water-type move, the Pokémon has its HP restored instead of taking damage.|2024-08-09 10:49:15.048744
980|109|unaware|True|When attacking, the Pokémon ignores the target's stat changes.|2024-08-09 10:49:15.048744
981|291|cud-chew|False|When the Pokémon eats a Berry, it will regurgitate that Berry at the end of the next turn and eat it one more time.|2024-08-09 10:49:15.048744
981|296|armor-tail|False|The mysterious tail covering the Pokémon's head makes opponents unable to use priority moves against the Pokémon or its allies.|2024-08-09 10:49:15.048744
981|157|sap-sipper|True|The Pokémon takes no damage when hit by Grass-type moves. Instead, its Attack stat is boosted.|2024-08-09 10:49:15.048744
982|32|serene-grace|False|Raises the likelihood of additional effects occurring when the Pokémon uses its moves.|2024-08-09 10:49:15.048744
982|50|run-away|False|Enables a sure getaway from wild Pokémon.|2024-08-09 10:49:15.048744
982|155|rattled|True|The Pokémon gets scared when hit by a Dark-, Ghost-, or Bug-type attack or if intimidated, which boosts its Speed stat.|2024-08-09 10:49:15.048744
983|128|defiant|False|If the Pokémon has any stat lowered by an opposing Pokémon, its Attack stat will be boosted sharply.|2024-08-09 10:49:15.048744
983|293|supreme-overlord|False|When the Pokémon enters a battle, its Attack and Sp. Atk stats are slightly boosted for each of the allies in its party that have already been defeated.|2024-08-09 10:49:15.048744
983|46|pressure|True|Puts other Pokémon under pressure, causing them to expend more PP to use their moves.|2024-08-09 10:49:15.048744
984|281|protosynthesis|False|Boosts the Pokémon's most proficient stat in harsh sunlight or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
984|281|protosynthesis|True|Boosts the Pokémon's most proficient stat in harsh sunlight or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
985|281|protosynthesis|False|Boosts the Pokémon's most proficient stat in harsh sunlight or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
985|281|protosynthesis|True|Boosts the Pokémon's most proficient stat in harsh sunlight or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
986|281|protosynthesis|False|Boosts the Pokémon's most proficient stat in harsh sunlight or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
986|281|protosynthesis|True|Boosts the Pokémon's most proficient stat in harsh sunlight or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
987|281|protosynthesis|False|Boosts the Pokémon's most proficient stat in harsh sunlight or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
987|281|protosynthesis|True|Boosts the Pokémon's most proficient stat in harsh sunlight or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
988|281|protosynthesis|False|Boosts the Pokémon's most proficient stat in harsh sunlight or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
988|281|protosynthesis|True|Boosts the Pokémon's most proficient stat in harsh sunlight or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
989|281|protosynthesis|False|Boosts the Pokémon's most proficient stat in harsh sunlight or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
989|281|protosynthesis|True|Boosts the Pokémon's most proficient stat in harsh sunlight or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
990|282|quark-drive|False|Boosts the Pokémon's most proficient stat on Electric Terrain or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
990|282|quark-drive|True|Boosts the Pokémon's most proficient stat on Electric Terrain or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
991|282|quark-drive|False|Boosts the Pokémon's most proficient stat on Electric Terrain or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
991|282|quark-drive|True|Boosts the Pokémon's most proficient stat on Electric Terrain or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
992|282|quark-drive|False|Boosts the Pokémon's most proficient stat on Electric Terrain or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
992|282|quark-drive|True|Boosts the Pokémon's most proficient stat on Electric Terrain or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
993|282|quark-drive|False|Boosts the Pokémon's most proficient stat on Electric Terrain or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
993|282|quark-drive|True|Boosts the Pokémon's most proficient stat on Electric Terrain or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
994|282|quark-drive|False|Boosts the Pokémon's most proficient stat on Electric Terrain or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
994|282|quark-drive|True|Boosts the Pokémon's most proficient stat on Electric Terrain or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
995|282|quark-drive|False|Boosts the Pokémon's most proficient stat on Electric Terrain or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
995|282|quark-drive|True|Boosts the Pokémon's most proficient stat on Electric Terrain or if the Pokémon is holding Booster Energy.|2024-08-09 10:49:15.048744
996|270|thermal-exchange|False|Boosts the Attack stat when the Pokémon is hit by a Fire-type move. The Pokémon also cannot be burned.|2024-08-09 10:49:15.048744
996|115|ice-body|True|The Pokémon gradually regains HP in snow.|2024-08-09 10:49:15.048744
997|270|thermal-exchange|False|Boosts the Attack stat when the Pokémon is hit by a Fire-type move. The Pokémon also cannot be burned.|2024-08-09 10:49:15.048744
997|115|ice-body|True|The Pokémon gradually regains HP in snow.|2024-08-09 10:49:15.048744
998|270|thermal-exchange|False|Boosts the Attack stat when the Pokémon is hit by a Fire-type move. The Pokémon also cannot be burned.|2024-08-09 10:49:15.048744
998|115|ice-body|True|The Pokémon gradually regains HP in snow.|2024-08-09 10:49:15.048744
999|155|rattled|False|The Pokémon gets scared when hit by a Dark-, Ghost-, or Bug-type attack or if intimidated, which boosts its Speed stat.|2024-08-09 10:49:15.048744
999|155|rattled|True|The Pokémon gets scared when hit by a Dark-, Ghost-, or Bug-type attack or if intimidated, which boosts its Speed stat.|2024-08-09 10:49:15.048744
1000|283|good-as-gold|False|A body of pure, solid gold gives the Pokémon full immunity to other Pokémon's status moves.|2024-08-09 10:49:15.048744
1000|283|good-as-gold|True|A body of pure, solid gold gives the Pokémon full immunity to other Pokémon's status moves.|2024-08-09 10:49:15.048744
1001|286|tablets-of-ruin|False|The power of the Pokémon's ruinous wooden tablets lowers the Attack stats of all Pokémon except itself.|2024-08-09 10:49:15.048744
