pkmn_id|pokemon_order|pokemon_name|pokemon_weight|pokemon_height|pokemon_image_path|extraer_datetime
872|1056|snom|38|3|./pokemon-sprites/872-snom.png|2024-08-17 12:03:45.522369
873|1057|frosmoth|420|13|./pokemon-sprites/873-frosmoth.png|2024-08-17 12:03:45.522369
874|1058|stonjourner|5200|25|./pokemon-sprites/874-stonjourner.png|2024-08-17 12:03:45.522369
875|1059|eiscue-ice|890|14|./pokemon-sprites/875-eiscue-ice.png|2024-08-17 12:03:45.522369
876|1061|indeedee-male|280|9|./pokemon-sprites/876-indeedee-male.png|2024-08-17 12:03:45.522369
877|1063|morpeko-full-belly|30|3|./pokemon-sprites/877-morpeko-full-belly.png|2024-08-17 12:03:45.522369
878|1065|cufant|1000|12|./pokemon-sprites/878-cufant.png|2024-08-17 12:03:45.522369
879|1066|copperajah|6500|30|./pokemon-sprites/879-copperajah.png|2024-08-17 12:03:45.522369
880|1067|dracozolt|1900|18|./pokemon-sprites/880-dracozolt.png|2024-08-17 12:03:45.522369
881|1068|arctozolt|1500|23|./pokemon-sprites/881-arctozolt.png|2024-08-17 12:03:45.522369
882|1069|dracovish|2150|23|./pokemon-sprites/882-dracovish.png|2024-08-17 12:03:45.522369
883|1070|arctovish|1750|20|./pokemon-sprites/883-arctovish.png|2024-08-17 12:03:45.522369
884|1071|duraludon|400|18|./pokemon-sprites/884-duraludon.png|2024-08-17 12:03:45.522369
885|1072|dreepy|20|5|./pokemon-sprites/885-dreepy.png|2024-08-17 12:03:45.522369
886|1073|drakloak|110|14|./pokemon-sprites/886-drakloak.png|2024-08-17 12:03:45.522369
887|1074|dragapult|500|30|./pokemon-sprites/887-dragapult.png|2024-08-17 12:03:45.522369
888|1075|zacian|1100|28|./pokemon-sprites/888-zacian.png|2024-08-17 12:03:45.522369
889|1077|zamazenta|2100|29|./pokemon-sprites/889-zamazenta.png|2024-08-17 12:03:45.522369
890|1079|eternatus|9500|200|./pokemon-sprites/890-eternatus.png|2024-08-17 12:03:45.522369
891|1081|kubfu|120|6|./pokemon-sprites/891-kubfu.png|2024-08-17 12:03:45.522369
892|1082|urshifu-single-strike|1050|19|./pokemon-sprites/892-urshifu-single-strike.png|2024-08-17 12:03:45.522369
893|1084|zarude|700|18|./pokemon-sprites/893-zarude.png|2024-08-17 12:03:45.522369
894|1086|regieleki|1450|12|./pokemon-sprites/894-regieleki.png|2024-08-17 12:03:45.522369
895|1087|regidrago|2000|21|./pokemon-sprites/895-regidrago.png|2024-08-17 12:03:45.522369
896|1088|glastrier|8000|22|./pokemon-sprites/896-glastrier.png|2024-08-17 12:03:45.522369
897|1089|spectrier|445|20|./pokemon-sprites/897-spectrier.png|2024-08-17 12:03:45.522369
898|1090|calyrex|77|11|./pokemon-sprites/898-calyrex.png|2024-08-17 12:03:45.522369
899|-1|wyrdeer|951|18|./pokemon-sprites/899-wyrdeer.png|2024-08-17 12:03:45.522369
900|-1|kleavor|890|18|./pokemon-sprites/900-kleavor.png|2024-08-17 12:03:45.522369
901|-1|ursaluna|2900|24|./pokemon-sprites/901-ursaluna.png|2024-08-17 12:03:45.522369
902|-1|basculegion-male|1100|30|./pokemon-sprites/902-basculegion-male.png|2024-08-17 12:03:45.522369
903|-1|sneasler|430|13|./pokemon-sprites/903-sneasler.png|2024-08-17 12:03:45.522369
904|-1|overqwil|605|25|./pokemon-sprites/904-overqwil.png|2024-08-17 12:03:45.522369
905|-1|enamorus-incarnate|480|16|./pokemon-sprites/905-enamorus-incarnate.png|2024-08-17 12:03:45.522369
906|906|sprigatito|41|4|./pokemon-sprites/906-sprigatito.png|2024-08-17 12:03:45.522369
907|907|floragato|122|9|./pokemon-sprites/907-floragato.png|2024-08-17 12:03:45.522369
908|908|meowscarada|312|15|./pokemon-sprites/908-meowscarada.png|2024-08-17 12:03:45.522369
909|909|fuecoco|98|4|./pokemon-sprites/909-fuecoco.png|2024-08-17 12:03:45.522369
910|910|crocalor|307|10|./pokemon-sprites/910-crocalor.png|2024-08-17 12:03:45.522369
911|911|skeledirge|3265|16|./pokemon-sprites/911-skeledirge.png|2024-08-17 12:03:45.522369
912|912|quaxly|61|5|./pokemon-sprites/912-quaxly.png|2024-08-17 12:03:45.522369
913|913|quaxwell|215|12|./pokemon-sprites/913-quaxwell.png|2024-08-17 12:03:45.522369
914|914|quaquaval|619|18|./pokemon-sprites/914-quaquaval.png|2024-08-17 12:03:45.522369
915|915|lechonk|102|5|./pokemon-sprites/915-lechonk.png|2024-08-17 12:03:45.522369
916|916|oinkologne|1200|10|./pokemon-sprites/916-oinkologne.png|2024-08-17 12:03:45.522369
917|918|tarountula|40|3|./pokemon-sprites/917-tarountula.png|2024-08-17 12:03:45.522369
918|919|spidops|165|10|./pokemon-sprites/918-spidops.png|2024-08-17 12:03:45.522369
919|920|nymble|10|2|./pokemon-sprites/919-nymble.png|2024-08-17 12:03:45.522369
920|921|lokix|175|10|./pokemon-sprites/920-lokix.png|2024-08-17 12:03:45.522369
921|954|pawmi|25|3|./pokemon-sprites/921-pawmi.png|2024-08-17 12:03:45.522369
922|955|pawmo|65|4|./pokemon-sprites/922-pawmo.png|2024-08-17 12:03:45.522369
923|956|pawmot|410|9|./pokemon-sprites/923-pawmot.png|2024-08-17 12:03:45.522369
924|945|tandemaus|18|3|./pokemon-sprites/924-tandemaus.png|2024-08-17 12:03:45.522369
925|946|maushold|23|3|./pokemon-sprites/925-maushold.png|2024-08-17 12:03:45.522369
926|970|fidough|109|3|./pokemon-sprites/926-fidough.png|2024-08-17 12:03:45.522369
927|971|dachsbun|149|5|./pokemon-sprites/927-dachsbun.png|2024-08-17 12:03:45.522369
928|935|smoliv|65|3|./pokemon-sprites/928-smoliv.png|2024-08-17 12:03:45.522369
929|936|dolliv|119|6|./pokemon-sprites/929-dolliv.png|2024-08-17 12:03:45.522369
930|937|arboliva|482|14|./pokemon-sprites/930-arboliva.png|2024-08-17 12:03:45.522369
931|960|squawkabilly|24|6|./pokemon-sprites/931-squawkabilly.png|2024-08-17 12:03:45.522369
932|963|nacli|160|4|./pokemon-sprites/932-nacli.png|2024-08-17 12:03:45.522369
933|964|naclstack|1050|6|./pokemon-sprites/933-naclstack.png|2024-08-17 12:03:45.522369
934|965|garganacl|2400|23|./pokemon-sprites/934-garganacl.png|2024-08-17 12:03:45.522369
935|1003|charcadet|105|6|./pokemon-sprites/935-charcadet.png|2024-08-17 12:03:45.522369
936|1004|armarouge|850|15|./pokemon-sprites/936-armarouge.png|2024-08-17 12:03:45.522369
937|1005|ceruledge|620|16|./pokemon-sprites/937-ceruledge.png|2024-08-17 12:03:45.522369
938|940|tadbulb|4|3|./pokemon-sprites/938-tadbulb.png|2024-08-17 12:03:45.522369
939|941|bellibolt|1130|12|./pokemon-sprites/939-bellibolt.png|2024-08-17 12:03:45.522369
940|957|wattrel|36|4|./pokemon-sprites/940-wattrel.png|2024-08-17 12:03:45.522369
941|958|kilowattrel|386|14|./pokemon-sprites/941-kilowattrel.png|2024-08-17 12:03:45.522369
942|972|maschiff|160|5|./pokemon-sprites/942-maschiff.png|2024-08-17 12:03:45.522369
943|973|mabosstiff|610|11|./pokemon-sprites/943-mabosstiff.png|2024-08-17 12:03:45.522369
944|968|shroodle|7|2|./pokemon-sprites/944-shroodle.png|2024-08-17 12:03:45.522369
945|969|grafaiai|272|7|./pokemon-sprites/945-grafaiai.png|2024-08-17 12:03:45.522369
946|974|bramblin|6|6|./pokemon-sprites/946-bramblin.png|2024-08-17 12:03:45.522369
947|975|brambleghast|60|12|./pokemon-sprites/947-brambleghast.png|2024-08-17 12:03:45.522369
948|1006|toedscool|330|9|./pokemon-sprites/948-toedscool.png|2024-08-17 12:03:45.522369
949|1007|toedscruel|580|19|./pokemon-sprites/949-toedscruel.png|2024-08-17 12:03:45.522369
950|962|klawf|790|13|./pokemon-sprites/950-klawf.png|2024-08-17 12:03:45.522369
951|938|capsakid|30|3|./pokemon-sprites/951-capsakid.png|2024-08-17 12:03:45.522369
952|939|scovillain|150|9|./pokemon-sprites/952-scovillain.png|2024-08-17 12:03:45.522369
953|922|rellor|10|2|./pokemon-sprites/953-rellor.png|2024-08-17 12:03:45.522369
954|923|rabsca|35|3|./pokemon-sprites/954-rabsca.png|2024-08-17 12:03:45.522369
955|926|flittle|15|2|./pokemon-sprites/955-flittle.png|2024-08-17 12:03:45.522369
956|927|espathra|900|19|./pokemon-sprites/956-espathra.png|2024-08-17 12:03:45.522369
957|1000|tinkatink|89|4|./pokemon-sprites/957-tinkatink.png|2024-08-17 12:03:45.522369
958|1001|tinkatuff|591|7|./pokemon-sprites/958-tinkatuff.png|2024-08-17 12:03:45.522369
959|1002|tinkaton|1128|7|./pokemon-sprites/959-tinkaton.png|2024-08-17 12:03:45.522369
960|929|wiglett|18|12|./pokemon-sprites/960-wiglett.png|2024-08-17 12:03:45.522369
961|930|wugtrio|54|12|./pokemon-sprites/961-wugtrio.png|2024-08-17 12:03:45.522369
962|959|bombirdier|429|15|./pokemon-sprites/962-bombirdier.png|2024-08-17 12:03:45.522369
963|933|finizen|602|13|./pokemon-sprites/963-finizen.png|2024-08-17 12:03:45.522369
964|934|palafin|602|13|./pokemon-sprites/964-palafin.png|2024-08-17 12:03:45.522369
965|942|varoom|350|10|./pokemon-sprites/965-varoom.png|2024-08-17 12:03:45.522369
966|943|revavroom|1200|18|./pokemon-sprites/966-revavroom.png|2024-08-17 12:03:45.522369
967|953|cyclizar|630|16|./pokemon-sprites/967-cyclizar.png|2024-08-17 12:03:45.522369
968|944|orthworm|3100|25|./pokemon-sprites/968-orthworm.png|2024-08-17 12:03:45.522369
969|966|glimmet|80|7|./pokemon-sprites/969-glimmet.png|2024-08-17 12:03:45.522369
970|967|glimmora|450|15|./pokemon-sprites/970-glimmora.png|2024-08-17 12:03:45.522369
971|924|greavard|350|6|./pokemon-sprites/971-greavard.png|2024-08-17 12:03:45.522369
972|925|houndstone|150|20|./pokemon-sprites/972-houndstone.png|2024-08-17 12:03:45.522369
973|961|flamigo|370|16|./pokemon-sprites/973-flamigo.png|2024-08-17 12:03:45.522369
974|947|cetoddle|450|12|./pokemon-sprites/974-cetoddle.png|2024-08-17 12:03:45.522369
975|948|cetitan|7000|45|./pokemon-sprites/975-cetitan.png|2024-08-17 12:03:45.522369
976|932|veluza|900|25|./pokemon-sprites/976-veluza.png|2024-08-17 12:03:45.522369
977|931|dondozo|2200|120|./pokemon-sprites/977-dondozo.png|2024-08-17 12:03:45.522369
978|952|tatsugiri|80|3|./pokemon-sprites/978-tatsugiri.png|2024-08-17 12:03:45.522369
979|1010|annihilape|560|12|./pokemon-sprites/979-annihilape.png|2024-08-17 12:03:45.522369
980|1009|clodsire|2230|18|./pokemon-sprites/980-clodsire.png|2024-08-17 12:03:45.522369
981|928|farigiraf|1600|32|./pokemon-sprites/981-farigiraf.png|2024-08-17 12:03:45.522369
982|917|dudunsparce|392|36|./pokemon-sprites/982-dudunsparce.png|2024-08-17 12:03:45.522369
983|1008|kingambit|1200|20|./pokemon-sprites/983-kingambit.png|2024-08-17 12:03:45.522369
984|978|great-tusk|3200|22|./pokemon-sprites/984-great-tusk.png|2024-08-17 12:03:45.522369
985|982|scream-tail|80|12|./pokemon-sprites/985-scream-tail.png|2024-08-17 12:03:45.522369
986|979|brute-bonnet|210|12|./pokemon-sprites/986-brute-bonnet.png|2024-08-17 12:03:45.522369
987|983|flutter-mane|40|14|./pokemon-sprites/987-flutter-mane.png|2024-08-17 12:03:45.522369
988|984|slither-wing|920|32|./pokemon-sprites/988-slither-wing.png|2024-08-17 12:03:45.522369
989|981|sandy-shocks|600|23|./pokemon-sprites/989-sandy-shocks.png|2024-08-17 12:03:45.522369
990|986|iron-treads|2400|9|./pokemon-sprites/990-iron-treads.png|2024-08-17 12:03:45.522369
991|992|iron-bundle|110|6|./pokemon-sprites/991-iron-bundle.png|2024-08-17 12:03:45.522369
992|989|iron-hands|3807|18|./pokemon-sprites/992-iron-hands.png|2024-08-17 12:03:45.522369
993|990|iron-jugulis|1110|13|./pokemon-sprites/993-iron-jugulis.png|2024-08-17 12:03:45.522369
994|988|iron-moth|360|12|./pokemon-sprites/994-iron-moth.png|2024-08-17 12:03:45.522369
995|991|iron-thorns|3030|16|./pokemon-sprites/995-iron-thorns.png|2024-08-17 12:03:45.522369
996|949|frigibax|170|5|./pokemon-sprites/996-frigibax.png|2024-08-17 12:03:45.522369
997|950|arctibax|300|8|./pokemon-sprites/997-arctibax.png|2024-08-17 12:03:45.522369
998|951|baxcalibur|2100|21|./pokemon-sprites/998-baxcalibur.png|2024-08-17 12:03:45.522369
999|976|gimmighoul|50|3|./pokemon-sprites/999-gimmighoul.png|2024-08-17 12:03:45.522369
1000|977|gholdengo|300|12|./pokemon-sprites/1000-gholdengo.png|2024-08-17 12:03:45.522369
1001|996|wo-chien|742|15|./pokemon-sprites/1001-wo-chien.png|2024-08-17 12:03:45.522369
1002|995|chien-pao|1522|19|./pokemon-sprites/1002-chien-pao.png|2024-08-17 12:03:45.522369
1003|994|ting-lu|6997|27|./pokemon-sprites/1003-ting-lu.png|2024-08-17 12:03:45.522369
1004|997|chi-yu|49|4|./pokemon-sprites/1004-chi-yu.png|2024-08-17 12:03:45.522369
1005|985|roaring-moon|3800|20|./pokemon-sprites/1005-roaring-moon.png|2024-08-17 12:03:45.522369
1006|993|iron-valiant|350|14|./pokemon-sprites/1006-iron-valiant.png|2024-08-17 12:03:45.522369
1007|998|koraidon|3030|25|./pokemon-sprites/1007-koraidon.png|2024-08-17 12:03:45.522369
1008|999|miraidon|2400|35|./pokemon-sprites/1008-miraidon.png|2024-08-17 12:03:45.522369
1009|1093|walking-wake|2800|35|./pokemon-sprites/1009-walking-wake.png|2024-08-17 12:03:45.522369
1010|1094|iron-leaves|1250|15|./pokemon-sprites/1010-iron-leaves.png|2024-08-17 12:03:45.522369
1011|1095|dipplin|97|4|./pokemon-sprites/1011-dipplin.png|2024-08-17 12:03:45.522369
1012|1096|poltchageist|11|1|./pokemon-sprites/1012-poltchageist.png|2024-08-17 12:03:45.522369
1013|1097|sinistcha|22|2|./pokemon-sprites/1013-sinistcha.png|2024-08-17 12:03:45.522369
1014|1098|okidogi|922|18|./pokemon-sprites/1014-okidogi.png|2024-08-17 12:03:45.522369
1015|1099|munkidori|122|10|./pokemon-sprites/1015-munkidori.png|2024-08-17 12:03:45.522369
1016|1100|fezandipiti|301|14|./pokemon-sprites/1016-fezandipiti.png|2024-08-17 12:03:45.522369
1017|1101|ogerpon|398|12|./pokemon-sprites/1017-ogerpon.png|2024-08-17 12:03:45.522369
1018|1102|archaludon|600|20|./pokemon-sprites/1018-archaludon.png|2024-08-17 12:03:45.522369
1019|1103|hydrapple|930|18|./pokemon-sprites/1019-hydrapple.png|2024-08-17 12:03:45.522369
1020|1104|gouging-fire|5900|35|./pokemon-sprites/1020-gouging-fire.png|2024-08-17 12:03:45.522369
1021|1105|raging-bolt|4800|52|./pokemon-sprites/1021-raging-bolt.png|2024-08-17 12:03:45.522369
1022|1106|iron-boulder|1625|15|./pokemon-sprites/1022-iron-boulder.png|2024-08-17 12:03:45.522369
1023|1107|iron-crown|1560|16|./pokemon-sprites/1023-iron-crown.png|2024-08-17 12:03:45.522369
1024|1108|terapagos|65|2|./pokemon-sprites/1024-terapagos.png|2024-08-17 12:03:45.522369
1025|1109|pecharunt|3|3|./pokemon-sprites/1025-pecharunt.png|2024-08-17 12:03:45.522369
10001|515|deoxys-attack|608|17|./pokemon-sprites/10001-deoxys-attack.png|2024-08-17 12:03:45.522369
10002|516|deoxys-defense|608|17|./pokemon-sprites/10002-deoxys-defense.png|2024-08-17 12:03:45.522369
10003|517|deoxys-speed|608|17|./pokemon-sprites/10003-deoxys-speed.png|2024-08-17 12:03:45.522369
10004|543|wormadam-sandy|65|5|./pokemon-sprites/10004-wormadam-sandy.png|2024-08-17 12:03:45.522369
10005|544|wormadam-trash|65|5|./pokemon-sprites/10005-wormadam-trash.png|2024-08-17 12:03:45.522369
10006|607|shaymin-sky|52|4|./pokemon-sprites/10006-shaymin-sky.png|2024-08-17 12:03:45.522369
10007|601|giratina-origin|6500|69|./pokemon-sprites/10007-giratina-origin.png|2024-08-17 12:03:45.522369
10008|588|rotom-heat|3|3|./pokemon-sprites/10008-rotom-heat.png|2024-08-17 12:03:45.522369
10009|589|rotom-wash|3|3|./pokemon-sprites/10009-rotom-wash.png|2024-08-17 12:03:45.522369
10010|590|rotom-frost|3|3|./pokemon-sprites/10010-rotom-frost.png|2024-08-17 12:03:45.522369
10011|591|rotom-fan|3|3|./pokemon-sprites/10011-rotom-fan.png|2024-08-17 12:03:45.522369
10012|592|rotom-mow|3|3|./pokemon-sprites/10012-rotom-mow.png|2024-08-17 12:03:45.522369
10013|465|castform-sunny|8|3|./pokemon-sprites/10013-castform-sunny.png|2024-08-17 12:03:45.522369
10014|466|castform-rainy|8|3|./pokemon-sprites/10014-castform-rainy.png|2024-08-17 12:03:45.522369
10015|467|castform-snowy|8|3|./pokemon-sprites/10015-castform-snowy.png|2024-08-17 12:03:45.522369
10016|667|basculin-blue-striped|180|10|./pokemon-sprites/10016-basculin-blue-striped.png|2024-08-17 12:03:45.522369
10017|674|darmanitan-zen|929|13|./pokemon-sprites/10017-darmanitan-zen.png|2024-08-17 12:03:45.522369
10018|778|meloetta-pirouette|65|6|./pokemon-sprites/10018-meloetta-pirouette.png|2024-08-17 12:03:45.522369
10019|765|tornadus-therian|630|14|./pokemon-sprites/10019-tornadus-therian.png|2024-08-17 12:03:45.522369
10020|767|thundurus-therian|610|30|./pokemon-sprites/10020-thundurus-therian.png|2024-08-17 12:03:45.522369
10021|771|landorus-therian|680|13|./pokemon-sprites/10021-landorus-therian.png|2024-08-17 12:03:45.522369
10022|774|kyurem-black|3250|33|./pokemon-sprites/10022-kyurem-black.png|2024-08-17 12:03:45.522369
10023|773|kyurem-white|3250|36|./pokemon-sprites/10023-kyurem-white.png|2024-08-17 12:03:45.522369
10024|776|keldeo-resolute|485|14|./pokemon-sprites/10024-keldeo-resolute.png|2024-08-17 12:03:45.522369
10025|812|meowstic-female|85|6|./pokemon-sprites/10025-meowstic-female.png|2024-08-17 12:03:45.522369
10026|816|aegislash-blade|530|17|./pokemon-sprites/10026-aegislash-blade.png|2024-08-17 12:03:45.522369
10027|845|pumpkaboo-small|35|3|./pokemon-sprites/10027-pumpkaboo-small.png|2024-08-17 12:03:45.522369
10028|846|pumpkaboo-large|75|5|./pokemon-sprites/10028-pumpkaboo-large.png|2024-08-17 12:03:45.522369
10029|847|pumpkaboo-super|150|8|./pokemon-sprites/10029-pumpkaboo-super.png|2024-08-17 12:03:45.522369
10030|849|gourgeist-small|95|7|./pokemon-sprites/10030-gourgeist-small.png|2024-08-17 12:03:45.522369
10031|850|gourgeist-large|140|11|./pokemon-sprites/10031-gourgeist-large.png|2024-08-17 12:03:45.522369
10032|851|gourgeist-super|390|17|./pokemon-sprites/10032-gourgeist-super.png|2024-08-17 12:03:45.522369
10033|4|venusaur-mega|1555|24|./pokemon-sprites/10033-venusaur-mega.png|2024-08-17 12:03:45.522369
10034|8|charizard-mega-x|1105|17|./pokemon-sprites/10034-charizard-mega-x.png|2024-08-17 12:03:45.522369
10035|9|charizard-mega-y|1005|17|./pokemon-sprites/10035-charizard-mega-y.png|2024-08-17 12:03:45.522369
10036|13|blastoise-mega|1011|16|./pokemon-sprites/10036-blastoise-mega.png|2024-08-17 12:03:45.522369
10037|106|alakazam-mega|480|12|./pokemon-sprites/10037-alakazam-mega.png|2024-08-17 12:03:45.522369
10038|150|gengar-mega|405|14|./pokemon-sprites/10038-gengar-mega.png|2024-08-17 12:03:45.522369
10039|185|kangaskhan-mega|1000|22|./pokemon-sprites/10039-kangaskhan-mega.png|2024-08-17 12:03:45.522369
10040|208|pinsir-mega|590|17|./pokemon-sprites/10040-pinsir-mega.png|2024-08-17 12:03:45.522369
10041|212|gyarados-mega|3050|65|./pokemon-sprites/10041-gyarados-mega.png|2024-08-17 12:03:45.522369
10042|233|aerodactyl-mega|790|21|./pokemon-sprites/10042-aerodactyl-mega.png|2024-08-17 12:03:45.522369
10043|246|mewtwo-mega-x|1270|23|./pokemon-sprites/10043-mewtwo-mega-x.png|2024-08-17 12:03:45.522369
10044|247|mewtwo-mega-y|330|15|./pokemon-sprites/10044-mewtwo-mega-y.png|2024-08-17 12:03:45.522369
10045|276|ampharos-mega|615|14|./pokemon-sprites/10045-ampharos-mega.png|2024-08-17 12:03:45.522369
10046|198|scizor-mega|1250|20|./pokemon-sprites/10046-scizor-mega.png|2024-08-17 12:03:45.522369
10047|311|heracross-mega|625|17|./pokemon-sprites/10047-heracross-mega.png|2024-08-17 12:03:45.522369
10048|331|houndoom-mega|495|19|./pokemon-sprites/10048-houndoom-mega.png|2024-08-17 12:03:45.522369
10049|343|tyranitar-mega|2550|25|./pokemon-sprites/10049-tyranitar-mega.png|2024-08-17 12:03:45.522369
10050|354|blaziken-mega|520|19|./pokemon-sprites/10050-blaziken-mega.png|2024-08-17 12:03:45.522369
10051|383|gardevoir-mega|484|16|./pokemon-sprites/10051-gardevoir-mega.png|2024-08-17 12:03:45.522369
10052|408|mawile-mega|235|10|./pokemon-sprites/10052-mawile-mega.png|2024-08-17 12:03:45.522369
10053|412|aggron-mega|3950|22|./pokemon-sprites/10053-aggron-mega.png|2024-08-17 12:03:45.522369
10054|415|medicham-mega|315|13|./pokemon-sprites/10054-medicham-mega.png|2024-08-17 12:03:45.522369
10055|418|manectric-mega|440|18|./pokemon-sprites/10055-manectric-mega.png|2024-08-17 12:03:45.522369
10056|471|banette-mega|130|12|./pokemon-sprites/10056-banette-mega.png|2024-08-17 12:03:45.522369
10057|479|absol-mega|490|12|./pokemon-sprites/10057-absol-mega.png|2024-08-17 12:03:45.522369
10058|571|garchomp-mega|950|19|./pokemon-sprites/10058-garchomp-mega.png|2024-08-17 12:03:45.522369
10059|574|lucario-mega|575|13|./pokemon-sprites/10059-lucario-mega.png|2024-08-17 12:03:45.522369
10060|586|abomasnow-mega|1850|27|./pokemon-sprites/10060-abomasnow-mega.png|2024-08-17 12:03:45.522369
10061|803|floette-eternal|9|2|./pokemon-sprites/10061-floette-eternal.png|2024-08-17 12:03:45.522369
10062|504|latias-mega|520|18|./pokemon-sprites/10062-latias-mega.png|2024-08-17 12:03:45.522369
10063|506|latios-mega|700|23|./pokemon-sprites/10063-latios-mega.png|2024-08-17 12:03:45.522369
10064|358|swampert-mega|1020|19|./pokemon-sprites/10064-swampert-mega.png|2024-08-17 12:03:45.522369
10065|350|sceptile-mega|552|19|./pokemon-sprites/10065-sceptile-mega.png|2024-08-17 12:03:45.522369
10066|406|sableye-mega|1610|5|./pokemon-sprites/10066-sableye-mega.png|2024-08-17 12:03:45.522369
10067|447|altaria-mega|206|15|./pokemon-sprites/10067-altaria-mega.png|2024-08-17 12:03:45.522369
10068|385|gallade-mega|564|16|./pokemon-sprites/10068-gallade-mega.png|2024-08-17 12:03:45.522369
10069|647|audino-mega|320|15|./pokemon-sprites/10069-audino-mega.png|2024-08-17 12:03:45.522369
10070|430|sharpedo-mega|1303|25|./pokemon-sprites/10070-sharpedo-mega.png|2024-08-17 12:03:45.522369
10071|128|slowbro-mega|1200|20|./pokemon-sprites/10071-slowbro-mega.png|2024-08-17 12:03:45.522369
10072|153|steelix-mega|7400|105|./pokemon-sprites/10072-steelix-mega.png|2024-08-17 12:03:45.522369
10073|24|pidgeot-mega|505|22|./pokemon-sprites/10073-pidgeot-mega.png|2024-08-17 12:03:45.522369
10074|482|glalie-mega|3502|21|./pokemon-sprites/10074-glalie-mega.png|2024-08-17 12:03:45.522369
10075|864|diancie-mega|278|11|./pokemon-sprites/10075-diancie-mega.png|2024-08-17 12:03:45.522369
10076|499|metagross-mega|9429|25|./pokemon-sprites/10076-metagross-mega.png|2024-08-17 12:03:45.522369
10077|508|kyogre-primal|4300|98|./pokemon-sprites/10077-kyogre-primal.png|2024-08-17 12:03:45.522369
10078|510|groudon-primal|9997|50|./pokemon-sprites/10078-groudon-primal.png|2024-08-17 12:03:45.522369
10079|512|rayquaza-mega|3920|108|./pokemon-sprites/10079-rayquaza-mega.png|2024-08-17 12:03:45.522369
10080|37|pikachu-rock-star|60|4|./pokemon-sprites/10080-pikachu-rock-star.png|2024-08-17 12:03:45.522369
10081|38|pikachu-belle|60|4|./pokemon-sprites/10081-pikachu-belle.png|2024-08-17 12:03:45.522369
10082|39|pikachu-pop-star|60|4|./pokemon-sprites/10082-pikachu-pop-star.png|2024-08-17 12:03:45.522369
10083|40|pikachu-phd|60|4|./pokemon-sprites/10083-pikachu-phd.png|2024-08-17 12:03:45.522369
10084|41|pikachu-libre|60|4|./pokemon-sprites/10084-pikachu-libre.png|2024-08-17 12:03:45.522369
10085|36|pikachu-cosplay|60|4|./pokemon-sprites/10085-pikachu-cosplay.png|2024-08-17 12:03:45.522369
10086|866|hoopa-unbound|4900|65|./pokemon-sprites/10086-hoopa-unbound.png|2024-08-17 12:03:45.522369
10087|435|camerupt-mega|3205|25|./pokemon-sprites/10087-camerupt-mega.png|2024-08-17 12:03:45.522369
10088|559|lopunny-mega|283|13|./pokemon-sprites/10088-lopunny-mega.png|2024-08-17 12:03:45.522369
10089|495|salamence-mega|1126|18|./pokemon-sprites/10089-salamence-mega.png|2024-08-17 12:03:45.522369
10090|20|beedrill-mega|405|14|./pokemon-sprites/10090-beedrill-mega.png|2024-08-17 12:03:45.522369
10091|26|rattata-alola|38|3|./pokemon-sprites/10091-rattata-alola.png|2024-08-17 12:03:45.522369
10092|28|raticate-alola|255|7|./pokemon-sprites/10092-raticate-alola.png|2024-08-17 12:03:45.522369
10093|29|raticate-totem-alola|1050|14|./pokemon-sprites/10093-raticate-totem-alola.png|2024-08-17 12:03:45.522369
10094|42|pikachu-original-cap|60|4|./pokemon-sprites/10094-pikachu-original-cap.png|2024-08-17 12:03:45.522369
10095|43|pikachu-hoenn-cap|60|4|./pokemon-sprites/10095-pikachu-hoenn-cap.png|2024-08-17 12:03:45.522369
10096|44|pikachu-sinnoh-cap|60|4|./pokemon-sprites/10096-pikachu-sinnoh-cap.png|2024-08-17 12:03:45.522369
10097|45|pikachu-unova-cap|60|4|./pokemon-sprites/10097-pikachu-unova-cap.png|2024-08-17 12:03:45.522369
10098|46|pikachu-kalos-cap|60|4|./pokemon-sprites/10098-pikachu-kalos-cap.png|2024-08-17 12:03:45.522369
10099|47|pikachu-alola-cap|60|4|./pokemon-sprites/10099-pikachu-alola-cap.png|2024-08-17 12:03:45.522369
10100|52|raichu-alola|210|7|./pokemon-sprites/10100-raichu-alola.png|2024-08-17 12:03:45.522369
10101|54|sandshrew-alola|400|7|./pokemon-sprites/10101-sandshrew-alola.png|2024-08-17 12:03:45.522369
10102|56|sandslash-alola|550|12|./pokemon-sprites/10102-sandslash-alola.png|2024-08-17 12:03:45.522369
10103|67|vulpix-alola|99|6|./pokemon-sprites/10103-vulpix-alola.png|2024-08-17 12:03:45.522369
10104|69|ninetales-alola|199|11|./pokemon-sprites/10104-ninetales-alola.png|2024-08-17 12:03:45.522369
10105|85|diglett-alola|10|2|./pokemon-sprites/10105-diglett-alola.png|2024-08-17 12:03:45.522369
10106|87|dugtrio-alola|666|7|./pokemon-sprites/10106-dugtrio-alola.png|2024-08-17 12:03:45.522369
10107|89|meowth-alola|42|4|./pokemon-sprites/10107-meowth-alola.png|2024-08-17 12:03:45.522369
10108|92|persian-alola|330|11|./pokemon-sprites/10108-persian-alola.png|2024-08-17 12:03:45.522369
10109|116|geodude-alola|203|4|./pokemon-sprites/10109-geodude-alola.png|2024-08-17 12:03:45.522369
